k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
101,14.78,15.58,16.22,0.41,0,0.81,2.2,0.89
102,14.78,15.57,16.22,0.41,0,0.81,2.2,0.89
103,14.78,15.56,16.22,0.41,0,0.81,2.2,0.89
104,14.78,15.51,16.22,0.38,0,1.06,2.51,0.98
105,14.67,15.47,16.22,0.4,0,1.06,2.51,0.98
106,14.67,15.44,16.22,0.4,0,1.06,2.51,0.98
107,14.67,15.33,16.22,0.44,0,1.17,2.51,0.91
108,14.6,15.26,16.11,0.47,0,1.26,2.51,0.82
109,14.6,15.26,16.11,0.47,0,1.26,2.51,0.82
110,14.57,15.25,16.11,0.47,0,1.17,2.51,0.91
111,14.43,15.24,16.11,0.49,0,1.17,2.51,0.91
112,14.29,15.23,16.11,0.52,0,1.17,2.51,0.91
113,14.14,15.21,16.11,0.55,0,1.17,2.51,0.91
114,13.89,15.19,16.11,0.61,0,1.17,2.51,0.91
115,13.78,15.16,16.11,0.62,0,1.17,2.51,0.91
116,13.67,15.09,16.11,0.64,0,1.17,2.51,0.91
117,13.56,14.93,16,0.69,0,1.17,2.51,0.91
118,13.56,14.93,16,0.69,0,1.17,2.51,0.91
119,13.56,14.91,16,0.7,0,1.17,2.51,0.91
120,13.56,14.85,15.67,0.65,0,1.17,2.51,0.91
121,13.56,14.82,15.56,0.64,0,1.17,2.51,0.91
122,13.56,14.77,15.56,0.6,0,0.92,2.2,0.84
123,13.56,14.74,15.56,0.6,0,0.92,2.2,0.84
124,13.56,14.66,15.56,0.62,0,0.81,2.2,0.89
125,13.56,14.54,15.56,0.64,0,0.81,2.2,0.89
126,13.44,14.48,15.44,0.63,0,0.81,2.2,0.89
127,13.37,14.47,15.44,0.65,0,0.81,2.2,0.89
128,13.29,14.46,15.44,0.66,0,0.81,2.2,0.89
129,13.29,14.46,15.44,0.66,0,0.81,2.2,0.89
130,13.29,14.46,15.44,0.66,0,0.81,2.2,0.89
