k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
167,17.09,17.64,18.5,0.51,0,0.97,2.94,1.12
168,16.92,17.59,18.34,0.51,0,0.98,2.66,1.11
169,16.92,17.57,18.34,0.52,0,0.91,2.66,1.08
170,16.92,17.56,18.34,0.53,0,1.27,4.59,1.47
171,16.92,17.56,18.34,0.53,0,1.27,4.59,1.47
172,16.92,17.55,18.34,0.54,0,1.27,4.59,1.47
173,16.92,17.41,18.29,0.44,0,0.81,2.34,0.94
174,16.92,17.39,18.27,0.44,0,0.81,2.34,0.94
175,16.92,17.39,18.27,0.44,0,0.81,2.34,0.94
176,16.91,17.39,18.27,0.44,0,0.81,2.34,0.94
177,16.9,17.38,18.27,0.44,0,0.81,2.34,0.94
178,16.65,17.32,18.27,0.51,0,1.07,2.57,1.04
179,16.65,17.32,18.23,0.5,0,1.07,2.57,1.04
180,16.6,17.3,18.23,0.51,0,1.07,2.57,1.04
181,16.6,17.25,18.23,0.48,0,1.07,2.57,1.04
182,16.6,17.25,18.23,0.48,0,1.07,2.57,1.04
183,16.6,17.22,18.1,0.45,0,1.13,2.57,1.05
184,16.41,17.2,18.1,0.48,0,1.13,2.57,1.05
185,16.41,17.18,18.06,0.48,0,1.13,2.57,1.05
186,16.41,17.18,18.06,0.48,0,1.16,2.57,1.03
187,16.36,17.14,18.06,0.48,0,1.13,2.57,1.05
188,16.36,17.14,18.06,0.48,0,1.13,2.57,1.05
189,16.36,17.12,18.06,0.48,0,1.13,2.57,1.05
190,16.36,17.11,18.06,0.48,0,0.99,2.57,1.01
191,16.36,17.11,18.06,0.48,0,0.99,2.57,1.01
192,16.36,17.11,18.06,0.48,0,0.99,2.57,1.01
193,16.36,17.1,18.06,0.48,0,0.99,2.57,1.01
194,16.36,17.1,18.06,0.48,0,0.99,2.57,1.01
195,16.33,17.04,18.06,0.52,0,0.99,2.57,1.01
196,16.24,16.96,17.96,0.58,0,0.83,2.57,1.03
197,16.04,16.92,17.92,0.62,0,1.09,2.66,1.13
198,16.04,16.9,17.92,0.62,0,1.09,2.66,1.13
199,16.04,16.9,17.92,0.62,0,1.09,2.66,1.13
200,16.04,16.89,17.92,0.62,0,1.09,2.66,1.13
201,16.04,16.86,17.92,0.6,0,1.06,2.66,1.16
202,16.04,16.83,17.78,0.58,0,0.53,2.64,0.86
203,16.04,16.81,17.63,0.55,0,0.53,2.64,0.86
204,15.51,16.73,17.63,0.67,0,0.55,2.64,0.85
205,15.51,16.66,17.63,0.66,0,1.01,4.59,1.51
206,15.51,16.63,17.62,0.63,0,0.55,2.64,0.85
207,15.51,16.61,17.45,0.6,0,0.55,2.64,0.85
208,15.51,16.61,17.43,0.6,0,0.55,2.64,0.85
209,15.46,16.6,17.43,0.61,0,0.55,2.64,0.85
210,15.46,16.54,17.35,0.62,0,0.53,2.64,0.86
211,15.46,16.54,17.35,0.62,0,0.53,2.64,0.86
212,15.44,16.53,17.35,0.63,0,0.53,2.64,0.86
213,15.44,16.51,17.35,0.62,0,0.53,2.64,0.86
214,15.44,16.49,17.35,0.62,0,0.53,2.64,0.86
215,15.44,16.47,17.25,0.62,0,0.57,2.34,0.76
216,15.44,16.4,17.24,0.56,0,0.57,2.34,0.76
217,15.42,16.38,17.24,0.58,0,0.57,2.34,0.76
218,15.41,16.37,17.24,0.58,0,0.57,2.34,0.76
219,15.41,16.36,17.18,0.57,0,0.57,2.34,0.76
220,15.41,16.36,17.18,0.57,0,0.57,2.34,0.76
221,15.41,16.35,17.18,0.57,0,0.57,2.34,0.76
222,15.41,16.3,17.18,0.55,0,1.19,6.22,1.91
223,15.34,16.26,16.86,0.51,0,1.19,6.22,1.91
224,15.13,16.23,16.86,0.56,0,1.19,6.22,1.91
225,15.13,16.21,16.86,0.58,0,1.19,6.22,1.91
226,15.13,16.21,16.86,0.58,0,1.19,6.22,1.91
227,15.13,16.2,16.86,0.57,0,1.41,6.22,2.03
228,15.13,16.2,16.86,0.57,0,1.41,6.22,2.03
229,15.13,16.19,16.86,0.57,0,1.41,6.22,2.03
230,14.94,16.14,16.86,0.63,0,1.71,6.22,2.16
231,14.94,16.13,16.86,0.63,0,1.71,6.22,2.16
232,14.94,16.13,16.86,0.63,0,1.71,6.22,2.16
233,14.94,16.12,16.86,0.62,0,1.48,6.22,2.09
234,14.94,16.12,16.86,0.62,0,1.19,6.22,1.91
235,14.94,16.08,16.86,0.6,0,1.12,6.22,1.93
236,14.83,16.06,16.86,0.63,0,1.12,6.22,1.93
237,14.83,15.98,16.86,0.57,0,0.5,2.34,0.74
238,14.83,15.97,16.86,0.57,0,0.5,2.34,0.74
239,14.82,15.96,16.86,0.58,0,0.5,2.34,0.74
240,13.82,15.85,16.86,0.83,0,0.79,3.9,1.31
241,13.81,15.85,16.86,0.83,0,0.79,3.9,1.31
242,13.81,15.8,16.86,0.82,0,0.79,3.9,1.31
243,13.81,15.78,16.86,0.82,0,0.86,3.9,1.3
244,13.81,15.74,16.7,0.79,0,0.86,3.9,1.3
245,13.81,15.74,16.7,0.78,0,0.86,3.9,1.3
246,13.81,15.73,16.7,0.78,0,0.86,3.9,1.3
247,13.81,15.73,16.7,0.79,0,0.86,3.9,1.3
248,13.81,15.73,16.7,0.79,0,0.86,3.9,1.3
249,13.81,15.73,16.7,0.79,0,0.86,3.9,1.3
250,13.74,15.63,16.7,0.84,0,0.89,3.9,1.29
251,13.74,15.61,16.7,0.81,0,0.89,3.9,1.29
252,13.74,15.61,16.69,0.82,0,0.81,3.9,1.29
253,13.73,15.6,16.69,0.82,0,0.89,3.9,1.29
254,13.73,15.59,16.69,0.82,0,0.89,3.9,1.29
255,13.73,15.59,16.69,0.82,0,0.89,3.9,1.29
256,13.73,15.57,16.69,0.83,0,0.89,3.9,1.29
257,13.73,15.56,16.69,0.83,0,0.89,3.9,1.29
258,13.68,15.56,16.69,0.85,0,0.89,3.9,1.29
259,13.68,15.54,16.69,0.85,0,0.81,3.9,1.29
260,13.68,15.51,16.69,0.84,0,0.81,3.9,1.29
261,13.68,15.51,16.69,0.84,0,0.81,3.9,1.29
262,13.68,15.49,16.69,0.86,0,0.81,3.9,1.29
263,13.68,15.42,16.66,0.91,0,0.81,3.9,1.29
264,13.68,15.39,16.66,0.92,0,0.81,3.9,1.29
265,13.68,15.38,16.66,0.91,0,0.81,3.9,1.29
266,13.68,15.36,16.66,0.9,0,0.89,3.9,1.29
267,13.68,15.33,16.66,0.94,0,0.89,3.9,1.29
268,13.68,15.27,16.66,0.93,0,0.83,3.9,1.32
269,13.68,15.27,16.66,0.93,0,0.83,3.9,1.32
270,13.68,15.27,16.66,0.93,0,0.83,3.9,1.32
271,13.68,15.27,16.66,0.93,0,0.83,3.9,1.32
272,13.68,15.27,16.66,0.93,0,0.83,3.9,1.32
273,13.68,15.26,16.66,0.94,0,0.83,3.9,1.32
274,13.68,15.26,16.66,0.94,0,0.53,2.34,0.77
275,13.68,15.25,16.66,0.94,0,0.53,2.34,0.77
276,13.68,15.25,16.66,0.93,0,0.53,2.34,0.77
277,13.68,15.2,16.66,0.92,0,0.74,2.34,0.88
278,13.68,15.19,16.66,0.92,0,0.74,2.34,0.88
279,13.68,15.19,16.66,0.92,0,0.74,2.34,0.88
280,13.68,15.19,16.66,0.91,0,0.74,2.34,0.88
281,13.46,15.15,16.53,0.93,0,0.74,2.34,0.88
282,13.46,15.13,16.53,0.91,0,0.74,2.34,0.88
283,13.46,15.12,16.53,0.93,0,0.74,2.34,0.88
284,13.46,15.11,16.53,0.93,0,0.74,2.34,0.88
285,13.46,15.08,16.53,0.91,0,0.67,2.34,0.87
286,13.39,15.05,16.32,0.89,0,0.67,2.34,0.87
287,13.39,15.03,16.32,0.91,0,0.67,2.34,0.87
288,13.39,15.03,16.32,0.91,0,0.67,2.34,0.87
289,13.39,15,16.32,0.9,0,0.67,2.34,0.87
290,13.39,15,16.32,0.9,0,0.67,2.34,0.87
291,13.39,14.98,16.32,0.92,0,0.67,2.34,0.87
292,13.39,14.94,16.32,0.92,0,0.67,2.34,0.87
293,13.39,14.93,16.32,0.92,0,0.67,2.34,0.87
294,13.39,14.92,16.32,0.93,0,0.67,2.34,0.87
295,13.39,14.92,16.32,0.93,0,0.67,2.34,0.87
296,13.39,14.91,16.32,0.93,0,0.74,2.34,0.88
297,13.39,14.91,16.32,0.93,0,0.74,2.34,0.88
298,13.36,14.81,16.32,1.03,0,0.74,2.34,0.88
299,13.36,14.75,16.02,0.97,0,0.68,2.34,0.86
300,13.36,14.72,15.89,0.94,0,0.68,2.34,0.86
301,13.36,14.68,15.71,0.91,0,0.68,2.34,0.86
302,13.36,14.67,15.71,0.9,0,0.68,2.34,0.86
303,13.36,14.65,15.71,0.92,0,0.68,2.34,0.86
304,13.36,14.64,15.71,0.9,0,0.68,2.34,0.86
305,13.36,14.6,15.63,0.9,0,0.68,2.34,0.86
306,12.97,14.51,15.63,1.01,0,0.68,2.34,0.86
307,12.97,14.49,15.63,1.01,0,0.68,2.34,0.86
308,12.97,14.49,15.63,1.01,0,0.68,2.34,0.86
309,12.97,14.46,15.63,1.03,0,0.68,2.34,0.86
310,12.97,14.44,15.63,1.01,0,0.68,2.34,0.86
311,12.97,14.44,15.63,1.01,0,0.68,2.34,0.86
312,12.89,14.43,15.63,1.02,0,0.68,2.34,0.86
313,12.89,14.42,15.63,1.03,0,0.68,2.34,0.86
314,12.89,14.38,15.63,1.06,0,0.47,2.34,0.74
315,12.88,14.35,15.63,1.06,0,0.47,2.34,0.74
316,12.88,14.35,15.63,1.06,0,0.47,2.34,0.74
317,12.88,14.32,15.63,1.05,0,0.47,2.34,0.74
318,12.88,14.22,15.63,1.03,0,0.47,2.34,0.74
319,12.88,14.22,15.63,1.03,0,0.47,2.34,0.74
320,12.03,14.13,15.63,1.18,0,0.47,2.34,0.74
321,12.03,14.13,15.63,1.18,0,0.47,2.34,0.74
322,12.03,14.11,15.63,1.16,0,0.82,3.5,1.18
323,12.03,14.07,15.63,1.15,0,0.82,3.5,1.18
324,11.94,14.06,15.63,1.17,0,0.82,3.5,1.18
325,11.94,14.04,15.63,1.15,0,0.82,3.5,1.18
326,11.94,13.99,15.63,1.17,0,0.82,3.5,1.18
327,11.94,13.99,15.63,1.17,0,0.82,3.5,1.18
328,11.94,13.93,15.63,1.17,0,0.82,3.5,1.18
329,11.94,13.9,15.63,1.14,0,0.82,3.5,1.18
330,11.94,13.87,15.63,1.15,0,0.82,3.5,1.18
331,11.94,13.87,15.63,1.15,0,0.82,3.5,1.18
332,11.94,13.86,15.63,1.16,0,0.82,3.5,1.18
333,11.94,13.83,15.63,1.18,0,0.82,3.5,1.18
334,11.94,13.82,15.59,1.18,0,0.82,3.5,1.18
335,11.94,13.82,15.59,1.17,0,0.82,3.5,1.18
336,11.94,13.82,15.59,1.17,0,0.82,3.5,1.18
337,11.94,13.82,15.59,1.17,0,0.82,3.5,1.18
338,11.94,13.82,15.59,1.17,0,0.82,3.5,1.18
339,11.94,13.81,15.59,1.16,0,0.82,3.5,1.18
340,11.94,13.79,15.59,1.16,0,0.82,3.5,1.18
341,11.94,13.79,15.59,1.16,0,0.82,3.5,1.18
342,11.94,13.76,15.59,1.14,0,0.82,3.5,1.18
343,11.94,13.76,15.59,1.14,0,0.82,3.5,1.18
344,11.94,13.71,15.59,1.19,0,0.82,3.5,1.18
345,11.94,13.69,15.59,1.17,0,0.47,2.34,0.74
346,11.92,13.62,15.59,1.24,0,0.47,2.34,0.74
347,11.92,13.57,15.59,1.21,0,0.47,2.34,0.74
348,11.92,13.52,15.59,1.22,0,0.47,2.34,0.74
349,11.92,13.52,15.59,1.22,0,0.47,2.34,0.74
350,11.92,13.41,15.59,1.15,0,0.82,3.5,1.18
351,11.92,13.37,15.59,1.14,0,0.82,3.5,1.18
352,11.92,13.29,14.79,0.98,0,0.82,3.5,1.18
353,11.92,13.29,14.79,0.98,0,0.82,3.5,1.18
354,11.92,13.24,14.59,0.94,0,0.82,3.5,1.18
355,11.92,13.24,14.59,0.94,0,0.82,3.5,1.18
356,11.92,13.22,14.59,0.94,0,0.82,3.5,1.18
357,11.92,13.22,14.59,0.94,0,0.82,3.5,1.18
358,11.92,13.17,14.59,0.94,0,1.26,4.42,1.6
359,11.92,13.17,14.59,0.94,0,1.26,4.42,1.6
360,11.92,13.11,14.47,0.86,0,1.56,4.42,1.79
361,11.92,13.02,14.06,0.76,0,1.56,4.42,1.79
362,11.85,13.01,14.06,0.77,0,1.56,4.42,1.79
363,11.85,13,14.06,0.76,0,1.56,4.42,1.79
364,11.85,12.96,14.06,0.73,0,1.56,4.42,1.79
365,11.72,12.95,14.06,0.76,0,1.56,4.42,1.79
366,11.72,12.95,14.06,0.76,0,1.56,4.42,1.79
367,11.72,12.84,14.06,0.78,0,1.56,4.42,1.79
368,11.72,12.79,14.06,0.77,0,1.63,4.42,1.76
369,11.72,12.79,14.06,0.77,0,1.63,4.42,1.76
370,11.72,12.77,14.06,0.79,0,1.63,4.42,1.76
371,11.72,12.74,14.06,0.8,0,1.63,4.42,1.76
372,11.72,12.72,14.06,0.8,0,1.63,4.42,1.76
373,11.72,12.7,14.06,0.8,0,1.18,3.9,1.52
374,11.72,12.68,14.06,0.79,0,1.18,3.9,1.52
375,11.72,12.68,14.06,0.79,0,1.18,3.9,1.52
376,11.72,12.67,14.06,0.79,0,1.18,3.9,1.52
377,11.72,12.63,14.06,0.82,0,1.18,3.9,1.52
378,11.72,12.54,13.78,0.73,0,0.89,3.5,1.18
379,11.72,12.54,13.78,0.73,0,0.89,3.5,1.18
380,11.72,12.52,13.55,0.69,0,0.89,3.5,1.18
381,11.72,12.43,13.55,0.61,0,0.89,3.5,1.18
382,11.65,12.42,13.55,0.62,0,0.89,3.5,1.18
383,11.57,12.4,13.55,0.64,0,0.89,3.5,1.18
384,11.57,12.4,13.55,0.64,0,0.89,3.5,1.18
385,11.57,12.4,13.55,0.64,0,0.89,3.5,1.18
386,11.57,12.37,13.55,0.64,0,0.89,3.5,1.18
387,11.57,12.37,13.55,0.64,0,0.89,3.5,1.18
388,11.57,12.34,13.55,0.63,0,0.89,3.5,1.18
389,11.57,12.31,13.55,0.63,0,0.89,3.5,1.18
390,11.57,12.31,13.55,0.64,0,0.89,3.5,1.18
391,11.57,12.27,13.55,0.65,0,0.89,3.5,1.18
392,11.57,12.25,13.5,0.64,0,0.89,3.5,1.18
393,11.57,12.24,13.5,0.64,0,0.89,3.5,1.18
394,11.57,12.24,13.46,0.64,0,0.89,3.5,1.18
395,11.57,12.21,13.46,0.66,0,0.89,3.5,1.18
396,10.86,12.07,13.46,0.78,0,0.89,3.5,1.18
397,10.86,12.07,13.46,0.78,0,0.54,2.34,0.76
398,10.86,12.01,13.46,0.74,0,0.54,2.34,0.76
399,10.86,11.98,13.21,0.68,0,0.54,2.34,0.76
400,10.86,11.98,13.21,0.68,0,0.54,2.34,0.76
401,10.86,11.96,13,0.64,0,0.54,2.34,0.76
402,10.86,11.94,13,0.61,0,0.54,2.34,0.76
403,10.86,11.9,12.62,0.55,0,0.54,2.34,0.76
404,10.86,11.9,12.62,0.55,0,0.54,2.34,0.76
