i,qC = 300 then qV = 200
328,10.502439705838947
329,10.502439705838947
330,10.502439705838947
331,10.502439705838947
332,10.502439705838947
333,10.502439705838947
334,10.502439705838947
335,10.502439705838947
336,10.502439705838947
337,10.502439705838947
338,10.502439705838947
339,10.502439705838947
340,10.502439705838942
341,10.502439705838947
342,10.502439705838947
343,10.502439705838947
344,10.502439705838947
345,10.502439705838947
346,10.502439705838947
347,10.502439705838947
348,10.502439705838947
349,10.502439705838947
350,10.502439705838947
351,10.502439705838947
352,10.502439705838945
353,10.502439705838947
354,10.502439705838945
355,10.502439705838947
356,10.502439705838947
357,10.502439705838947
358,10.502439705838947
359,10.502439705838947
360,10.502439705838947
361,10.502439705838947
362,10.502439705838947
363,10.502439705838947
364,10.502439705838947
365,10.502439705838947
366,10.502439705838947
367,10.502439705838947
368,10.502439705838947
369,10.502439705838945
370,10.502439705838947
371,10.502439705838947
372,10.502439705838947
373,10.502439705838947
374,10.502439705838947
375,10.502439705838947
376,10.502439705838947
377,10.502439705838947
378,10.502439705838947
379,10.502439705838947
380,10.502439705838945
381,10.502439705838947
382,10.502439705838947
383,10.502439705838947
384,10.502439705838947
385,10.502439705838947
386,10.502439705838947
387,10.502439705838947
388,10.502439705838947
389,10.502439705838945
390,10.502439705838947
391,10.502439705838947
392,10.502439705838947
393,10.502439705838947
394,10.502439705838947
395,10.502439705838947
396,10.502439705838947
397,10.502439705838947
398,10.502439705838947
399,10.502439705838947
400,10.502439705838947
401,10.502439705838945
402,10.502439705838947
403,10.502439705838945
404,10.502439705838947
405,10.502439705838947
406,10.502439705838947
407,10.502439705838947
408,10.502439705838947
409,10.502439705838947
410,10.502439705838947
411,10.502439705838947
412,10.502439705838947
413,10.502439705838947
414,10.502439705838947
415,10.502439705838947
416,10.502439705838947
417,10.502439705838947
418,10.502439705838947
419,10.502439705838945
420,10.502439705838947
421,10.502439705838947
422,10.502439705838947
423,10.502439705838947
424,10.502439705838947
425,10.502439705838947
426,10.502439705838947
427,10.502439705838947
428,10.502439705838947
429,10.502439705838945
430,10.502439705838945
431,10.502439705838945
432,10.502439705838945
433,10.502439705838945
434,10.502439705838947
435,10.502439705838947
436,10.502439705838947
437,10.502439705838947
438,10.502439705838947
439,10.502439705838947
440,10.502439705838945
441,10.502439705838947
442,10.502439705838947
443,10.502439705838945
444,10.502439705838945
445,10.502439705838947
446,10.502439705838947
447,10.502439705838947
448,10.502439705838947
449,10.502439705838947
450,10.502439705838947
451,10.502439705838947
452,10.502439705838947
453,10.502439705838947
454,10.502439705838947
455,10.502439705838947
456,10.502439705838947
457,10.502439705838947
458,10.502439705838947
459,10.502439705838947
460,10.502439705838947
461,10.502439705838947
462,10.502439705838947
463,10.502439705838947
464,10.502439705838947
465,10.502439705838947
466,10.502439705838947
467,10.502439705838947
468,10.502439705838947
469,10.502439705838947
470,10.502439705838947
471,10.502439705838947
472,10.502439705838947
473,10.502439705838945
474,10.502439705838947
475,10.502439705838947
476,10.502439705838947
477,10.502439705838947
478,10.502439705838947
479,10.502439705838945
480,10.502439705838947
481,10.502439705838947
482,10.502439705838947
483,10.502439705838947
484,10.502439705838947
485,10.502439705838947
486,10.502439705838947
487,10.502439705838947
488,10.502439705838947
489,10.502439705838947
490,10.502439705838944
491,10.502439705838945
492,10.502439705838947
493,10.502439705838945
494,10.502439705838947
495,10.502439705838947
496,10.502439705838947
497,10.502439705838947
498,10.502439705838947
499,10.502439705838945
500,10.502439705838947
