i,qC = 200 then qV = 300
198,10.603287513333333
199,10.56995498
200,10.536619246666667
201,10.366623866666666
202,10.31567222
203,10.274003753333332
204,10.1356741
205,10.085678099999997
206,10.06567482
207,10.05495612
208,10.054953519999998
209,10.00138462
210,9.87638832
211,9.86209772
212,9.812099519999999
213,9.79209774
214,9.775431073333333
215,9.758284533333333
216,9.718287373333334
217,9.656858113333334
218,9.636856233333335
219,9.588289453333331
220,9.537571893333334
221,9.537571793333335
222,9.513284653333333
223,9.4499491
224,9.38995076
225,9.27995142
226,9.27994992
227,9.27994872
228,9.246618886666665
229,9.224394564444443
230,9.189946459999998
231,9.18994626
232,9.149944999999999
233,9.093281973333331
234,9.063284253333334
235,8.943290873333332
236,8.943289573333333
237,8.923287693333332
238,8.898283493333333
239,8.773286593333333
240,8.773283093333333
241,8.748279893333333
242,8.733279333333334
243,8.733276033333333
244,8.724941099999999
245,8.69494218
246,8.6249506
247,8.551618206666667
248,8.551617806666666
249,8.551617106666667
250,8.551609506666665
251,8.501615006666666
252,8.484470066666665
253,8.381613326666665
254,8.31494946
255,8.314946160000002
256,8.28994726
257,8.186621046666666
258,8.136624146666666
259,8.136623546666666
260,8.128286413333333
261,8.078288313333333
262,8.058288233333332
263,7.966621166666666
264,7.868286473333333
265,7.84745059
266,7.830783623333334
267,7.789712473333333
268,7.789710873333333
269,7.789709373333334
270,7.761613546666666
271,7.491629166666666
272,7.458299033333333
273,7.458295833333333
274,7.433295433333333
275,7.399954900000001
276,7.349953900000001
277,7.327095879999999
278,7.300433773333332
279,7.300428073333333
280,7.231380639999999
281,7.198054506666666
282,7.121148213333333
283,7.103288413333333
284,7.098289593333332
285,6.9999499
286,6.917094939999999
287,6.90994934
288,6.844946579999999
289,6.8249398
290,6.721610586666666
291,6.646615786666666
292,6.5999496
293,6.566615866666667
294,6.538830588888889
295,6.466608966666667
296,6.338833888888889
297,6.138843488888889
298,6.022183222222223
299,6.016623766666666
300,5.9866267466666665
301,5.986625285614035
302,5.9845414372807015
303,5.980817568711485
304,5.980493527929732
305,5.980419012292365
306,5.979775264919673
307,5.979429040125833
308,5.978538422766748
309,5.978279651983755
310,5.97709968611294
311,5.975522943170011
312,5.974917422212514
313,5.973542651629609
314,5.973205381809628
315,5.9695884071590015
316,5.96898610623314
317,5.966179697043845
318,5.966015444433763
319,5.965808672687624
320,5.965496929019679
321,5.965291080663428
322,5.9652874327245735
323,5.965230992814532
324,5.965064105899548
325,5.963501374033293
326,5.963426093420229
327,5.9631495086766515
328,5.963131021766158
329,5.963122214726485
330,5.963117262265568
331,5.963114455354041
332,5.96311445535404
333,5.963113024573951
334,5.963112687172478
335,5.963112435234861
336,5.963112291538474
337,5.962750829093388
338,5.962750811557119
339,5.962750577961621
340,5.962371158418379
341,5.9623711584161505
342,5.962371151073622
343,5.962371151074179
344,5.962371057465292
345,5.962371053388671
346,5.962371032024694
347,5.962371028680963
348,5.962371028154259
349,5.962371026565941
350,5.962371015786693
351,5.962371015784556
352,5.962371014590102
353,5.962371014590638
354,5.962371014590907
355,5.962371014391997
356,5.962371014392064
357,5.962371014392098
358,5.962371014392113
359,5.962371014100954
360,5.96237101405131
361,5.962371013905911
362,5.962371013905943
363,5.96237101390596
364,5.962371013905967
365,5.962371013905972
366,5.962371013833244
367,5.962371013833245
368,5.962371013833245
369,5.962371013833245
370,5.962371013833246
371,5.962371013833245
372,5.962371013815064
373,5.962371013808841
374,5.962371013808841
375,5.962371013808841
376,5.962371013805731
377,5.962371013805731
378,5.962371013805732
379,5.962371013805731
380,5.962371013805731
381,5.962371013805538
382,5.962371013795134
383,5.962371013795134
384,5.96237101378993
385,5.96237101378993
386,5.962371013789931
387,5.962371013789932
388,5.962371013789931
389,5.96237101378993
390,5.96237101378993
391,5.962371013788631
392,5.962371013788631
393,5.96237101378798
394,5.96237101378798
395,5.962371013787656
396,5.9623710137876555
397,5.9623710137876555
398,5.962371013787581
399,5.962371013787582
400,5.962371013787581
401,5.962371013787545
402,5.962371013787526
403,5.962371013787519
404,5.962371013787436
405,5.962371013787397
406,5.962371013787397
407,5.962371013787392
408,5.962371013787391
409,5.962371013787389
410,5.962371013787386
411,5.962371013787388
412,5.962371013787388
413,5.962371013787367
414,5.962371013787357
415,5.962371013787357
416,5.9623710137873545
417,5.962371013787358
418,5.9623710137873545
419,5.962371013787355
420,5.962371013787361
421,5.9623710137873545
422,5.962371013787349
423,5.962371013787347
424,5.962371013787349
425,5.962371013787352
426,5.962371013787349
427,5.962371013787349
428,5.962371013787347
429,5.962371013787347
430,5.962371013787347
431,5.962371013787347
432,5.962371013787347
433,5.962371013787345
434,5.962371013787345
435,5.962371013787347
436,5.962371013787349
437,5.962371013787349
438,5.962371013787349
439,5.962371013787347
440,5.962371013787344
441,5.962371013787346
442,5.962371013787347
443,5.962371013787347
444,5.962371013787344
445,5.962371013787344
446,5.962371013787345
447,5.962371013787346
448,5.962371013787345
449,5.962371013787345
450,5.962371013787346
451,5.962371013787347
452,5.962371013787347
453,5.962371013787345
454,5.962371013787347
455,5.962371013787347
456,5.962371013787347
457,5.962371013787345
458,5.962371013787347
459,5.962371013787347
460,5.962371013787347
461,5.962371013787347
462,5.962371013787347
463,5.962371013787346
464,5.962371013787347
465,5.962371013787345
466,5.962371013787348
467,5.962371013787348
468,5.962371013787349
469,5.962371013787349
470,5.962371013787347
471,5.962371013787349
472,5.962371013787349
473,5.962371013787349
474,5.962371013787347
475,5.962371013787347
476,5.962371013787347
477,5.962371013787348
478,5.962371013787348
479,5.962371013787347
480,5.962371013787347
481,5.962371013787347
482,5.962371013787349
483,5.962371013787349
484,5.962371013787349
485,5.962371013787349
486,5.962371013787349
487,5.962371013787349
488,5.962371013787347
489,5.962371013787347
490,5.962371013787347
491,5.962371013787347
492,5.962371013787347
493,5.962371013787347
494,5.962371013787347
495,5.962371013787347
496,5.962371013787347
497,5.962371013787348
498,5.962371013787348
499,5.962371013787347
500,5.962371013787347
