k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,30,30,30,0,13.23,14.23,15.23,0.64
1,30,30,30,0,13.23,14.23,15.23,0.64
2,30,30,30,0,13.23,16.24,23.35,3.67
3,30,30,30,0,0,12.8,24.21,7.52
4,30,30,30,0,0,13.29,24.21,6.4
5,30,30,30,0,0,9.66,18.9,6.74
6,30,30,30,0,0,9.75,19.69,7.82
7,30,30,30,0,0,8.6,18.48,7
8,30,30,30,0,0,5.49,19.24,6.2
9,28.89,29.86,30,0.36,0,4.44,11.06,4.46
10,28.89,29.36,30,0.5,0,4.73,11.06,4.56
11,28.87,29.04,30,0.34,0,3.05,11.06,4.41
12,28.71,28.97,30,0.36,0,3.05,11.06,4.41
13,28.5,28.92,30,0.4,0,3.51,11.06,4.29
14,28.4,28.74,29,0.18,0,3.51,11.06,4.29
15,28.25,28.66,28.89,0.23,0,3.51,11.06,4.29
16,28,28.57,28.89,0.33,0,3.51,11.06,4.29
17,28,28.46,28.87,0.37,0,3.51,11.06,4.29
18,28,28.32,28.87,0.42,0,3.51,11.06,4.29
19,27.62,28.23,28.87,0.48,0,3.51,11.06,4.29
20,27.57,28.1,28.87,0.53,0,3.51,11.06,4.29
21,27.5,28.04,28.87,0.55,0,3.51,11.06,4.29
22,27.2,27.97,28.87,0.57,0,3.51,11.06,4.29
23,27,27.88,28.87,0.62,0,3.51,11.06,4.29
24,27,27.76,28.87,0.66,0,3.51,11.06,4.29
25,26.89,27.66,28.87,0.7,0,3.51,11.06,4.29
26,26.78,27.6,28.87,0.75,0,3.51,11.06,4.29
27,26.67,27.54,28.87,0.78,0,3.51,11.06,4.29
28,26.62,27.46,28.87,0.84,0,3.51,11.06,4.29
29,26.5,27.38,28.8,0.86,0,3.51,11.06,4.29
30,26.33,27.31,28.8,0.89,0,3.51,11.06,4.29
31,26,27.21,28.8,0.94,0,3.51,11.06,4.29
32,25.89,27.05,28.8,1.02,0,3.51,11.06,4.29
33,25.67,26.94,28.8,1.03,0,3.51,11.06,4.29
34,25.56,26.86,28.8,1.05,0,3.51,11.06,4.29
35,25.5,26.74,28.8,1.03,0,3.51,11.06,4.29
36,25.5,26.64,28.8,1.05,0,3.51,11.06,4.29
37,25.33,26.57,28.8,1.09,0,3.51,11.06,4.29
38,25.17,26.51,28.8,1.15,0,3.51,11.06,4.29
39,25,26.38,28.8,1.21,0,3.05,11.06,4.41
40,24.78,26.3,28.8,1.28,0,3.05,11.06,4.41
41,24.62,26.11,28.8,1.34,0,3.05,11.06,4.41
42,24.44,26.02,28.8,1.37,0,3.05,11.06,4.41
43,24.33,25.97,28.8,1.42,0,3.05,11.06,4.41
44,24.29,25.85,28.6,1.38,0,3.05,11.06,4.41
45,24,25.71,28.25,1.37,0,3.05,11.06,4.41
46,24,25.56,27.71,1.27,0,3.05,11.06,4.41
47,24,25.5,27.67,1.26,0,3.05,11.06,4.41
48,23.67,25.35,27.67,1.33,0,3.05,11.06,4.41
49,23.44,25.28,27.67,1.36,0,3.05,11.06,4.41
50,23.33,25.18,27.67,1.4,0,3.05,11.06,4.41
51,23.25,25.04,27.67,1.48,0,3.05,11.06,4.41
52,23.14,24.87,27.67,1.51,0,3.05,11.06,4.41
53,23,24.75,27.67,1.58,0,3.05,11.06,4.41
54,23,24.68,27.67,1.62,0,3.05,11.06,4.41
55,23,24.61,27.67,1.65,0,3.05,11.06,4.41
56,23,24.58,27.67,1.66,0,3.05,11.06,4.41
57,22.87,24.5,27.67,1.67,0,3.05,11.06,4.41
58,22.87,24.43,27.67,1.7,0,3.05,11.06,4.41
59,22.71,24.36,27.67,1.74,0,3.05,11.06,4.41
60,22.57,24.21,27.67,1.81,0,3.05,11.06,4.41
61,22.33,23.95,27.67,1.95,0,3.05,11.06,4.41
62,22.14,23.86,27.67,1.99,0,3.05,11.06,4.41
63,21.89,23.77,27.67,2.05,0,3.05,11.06,4.41
64,21.78,23.63,27.67,2.12,0,3.05,11.06,4.41
65,21.67,23.51,27.67,2.08,0,1.94,10.09,3.46
66,21.5,23.43,27.67,2.13,0,1.94,10.09,3.46
67,21.5,23.37,27.67,2.15,0,1.94,10.09,3.46
68,21.29,23.28,27.67,2.21,0,1.94,10.09,3.46
69,21,23.06,27.67,2.1,0,1.94,10.09,3.46
70,20.89,22.94,27.67,2.15,0,1.94,10.09,3.46
71,20.78,22.81,27.67,2.22,0,1.94,10.09,3.46
72,20.56,22.64,27,2.13,0,0.93,4.7,1.97
73,20.5,22.58,27,2.16,0,0.93,4.7,1.97
74,20.44,22.52,27,2.19,0,0.93,4.7,1.97
75,20.37,22.44,27,2.24,0,0.93,4.7,1.97
76,20.37,22.33,27,2.28,0,0.93,4.7,1.97
77,20.37,22.14,26.8,2.1,0,1.94,10.09,3.46
78,20.37,22.01,26.67,2.1,0,1.94,10.09,3.46
79,20.37,21.93,26.33,2.04,0,1.94,10.09,3.46
80,20.25,21.83,26.33,2.08,0,1.94,10.09,3.46
81,20.25,21.76,26.33,2.11,0,1.94,10.09,3.46
82,20,21.66,26.2,2.13,0,1.94,10.09,3.46
83,20,21.54,26,2.12,0,1.94,10.09,3.46
84,19.75,21.41,26,2.19,0,1.94,10.09,3.46
85,19.5,21.22,26,2.08,0,1.94,10.09,3.46
86,19.37,21.09,26,2.08,0,1.94,10.09,3.46
87,19.25,20.95,26,2.13,0,1.94,10.09,3.46
88,19.12,20.82,26,2.16,0,1.94,10.09,3.46
89,19,20.69,26,2.17,0,1.94,10.09,3.46
90,19,20.58,26,2.22,0,1.94,10.09,3.46
91,18.89,20.48,26,2.28,0,0.93,4.7,1.97
92,18.87,20.38,25.67,2.21,0,0.93,4.7,1.97
93,18.71,20.21,25.33,2.1,0,0.93,4.7,1.97
94,18.57,20,25,2.04,0,0.93,4.7,1.97
95,18.5,19.85,24.6,1.95,0,0.93,4.7,1.97
96,18.29,19.76,24.5,1.98,0,0.93,4.7,1.97
97,18.14,19.71,24.33,1.96,0,0.93,4.7,1.97
98,18,19.62,24.17,1.95,0,0.93,4.7,1.97
99,18,19.56,24.17,1.99,0,0.93,4.7,1.97
100,17.89,19.49,24.17,2.03,0,0.93,4.7,1.97
101,17.5,19.35,24.17,2.13,0,0.93,4.7,1.97
102,17.33,19.24,24.17,2.13,0,0.93,4.7,1.97
103,17.25,19.11,24,2.04,0,0.93,4.7,1.97
104,17.14,19,23.67,2,0,0.93,4.7,1.97
105,17,18.87,23.33,1.98,0,0.93,4.7,1.97
106,16.89,18.72,23,1.96,0,0.93,4.7,1.97
107,16.78,18.59,23,2.01,0,0.93,4.7,1.97
108,16.67,18.5,23,2.03,0,0.93,4.7,1.97
109,16.44,18.36,23,2.08,0,0.93,4.7,1.97
110,16.22,18.22,22.75,2,0,0.93,4.7,1.97
111,16.22,18.05,22.75,2,0,0.93,4.7,1.97
112,16.17,17.96,22.75,2.03,0,0.93,4.7,1.97
113,16,17.8,22.33,1.92,0,0.93,4.7,1.97
114,16,17.71,22.33,1.93,0,0.93,4.7,1.97
115,15.89,17.59,22,1.87,0,0.93,4.7,1.97
116,15.78,17.48,22,1.91,0,0.93,4.7,1.97
117,15.56,17.4,22,1.95,0,0.93,4.7,1.97
118,15.44,17.21,22,1.97,0,0.93,4.7,1.97
119,15.12,17.12,22,2.03,0,0.93,4.7,1.97
120,15,16.99,22,2.03,0,0.93,4.7,1.97
121,15,16.93,22,2.06,0,0.93,4.7,1.97
122,15,16.84,21.67,1.97,0,0.93,4.7,1.97
123,15,16.7,21.5,1.94,0,0.93,4.7,1.97
124,15,16.58,21,1.81,0,0.93,4.7,1.97
125,14.87,16.45,20.83,1.82,0,0.93,4.7,1.97
126,14.62,16.28,20.67,1.84,0,0.93,4.7,1.97
127,14.5,16.16,20.5,1.85,0,0.93,4.7,1.97
128,14.37,15.93,20.5,1.84,0,0.93,4.7,1.97
129,14.12,15.82,20.25,1.8,0,0.93,4.7,1.97
130,14,15.71,20,1.79,0,0.93,4.7,1.97
131,13.78,15.61,20,1.82,0,0.93,4.7,1.97
132,13.67,15.54,20,1.84,0,0.93,4.7,1.97
133,13.67,15.48,20,1.86,0,0.93,4.7,1.97
134,13.67,15.38,19.6,1.76,0,0.93,4.7,1.97
135,13.5,15.23,19.33,1.73,0,0.93,4.7,1.97
136,13.44,15.11,19,1.67,0,0.93,4.7,1.97
137,13.33,14.98,19,1.66,0,0.93,4.7,1.97
138,13.25,14.83,18.83,1.66,0,0.93,4.7,1.97
139,13,14.66,18.5,1.61,0,0.93,4.7,1.97
140,13,14.6,18.5,1.64,0,0.93,4.7,1.97
141,12.78,14.45,18.33,1.65,0,0.93,4.7,1.97
142,12.56,14.32,18.17,1.67,0,0.93,4.7,1.97
143,12.33,14.24,18,1.69,0,0.93,4.7,1.97
144,12.22,14.17,18,1.73,0,0.93,4.7,1.97
145,12.12,14.07,18,1.74,0,0.93,4.7,1.97
146,12,13.99,18,1.76,0,0.93,4.7,1.97
147,11.89,13.89,17.83,1.74,0,0.93,4.7,1.97
