k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,9,9,9,0,1.1,1.42,1.73,0.2
1,9,9,9,0,1.1,1.42,1.73,0.2
2,9,9,9,0,0.72,1.32,1.62,0.27
3,9,9,9,0,0.12,1.23,1.85,0.49
4,9,9,9,0,0.7,1.42,2.36,0.44
5,9,9,9,0,0,1.29,2.36,0.7
6,9,9,9,0,0,1.22,2.14,0.6
7,9,9,9,0,0,1.21,2.31,0.67
8,9,9,9,0,0,1.04,1.62,0.57
9,9,9,9,0,0,1.37,3.06,0.98
10,9,9,9,0,0,1.18,2.75,0.78
11,9,9,9,0,0,1,2.75,0.82
12,9,9,9,0,0,1,2.75,0.82
13,7.92,8.78,9,0.45,0,1,2.75,0.82
14,7.92,8.63,9,0.51,0,1,2.75,0.82
15,7.91,8.38,9,0.49,0,0.88,2.75,0.82
16,7.9,8.14,9,0.45,0,0.82,2.75,0.86
17,7.89,8.03,9,0.34,0,0.72,2.75,0.85
18,7.75,8,9,0.36,0,0.72,2.75,0.85
19,7.71,7.88,8,0.08,0,0.72,2.75,0.85
20,7.67,7.86,7.92,0.08,0,0.72,2.75,0.85
21,7.6,7.84,7.92,0.09,0,0.72,2.75,0.85
22,7.6,7.84,7.92,0.09,0,0.72,2.75,0.85
23,7.6,7.83,7.92,0.1,0,0.72,2.75,0.85
24,7.6,7.82,7.92,0.1,0,0.72,2.75,0.85
25,7.57,7.79,7.9,0.13,0,0.72,2.75,0.85
26,7.32,7.74,7.9,0.2,0,0.72,2.75,0.85
27,7,7.7,7.9,0.29,0,0.72,2.75,0.85
28,7,7.7,7.9,0.29,0,0.72,2.75,0.85
29,7,7.68,7.9,0.3,0,0.72,2.75,0.85
30,7,7.61,7.9,0.34,0,0.72,2.75,0.85
31,6.82,7.54,7.9,0.35,0,0.72,2.75,0.85
32,6.82,7.46,7.9,0.37,0,0.72,2.75,0.85
33,6.78,7.36,7.9,0.37,0,0.72,2.75,0.85
34,6.78,7.22,7.9,0.44,0,0.72,2.75,0.85
35,6.78,7.18,7.9,0.44,0,0.72,2.75,0.85
36,6.78,7.09,7.8,0.42,0,0.72,2.75,0.85
37,6.75,7.08,7.76,0.42,0,0.72,2.75,0.85
38,6.71,7.04,7.76,0.44,0,0.72,2.75,0.85
39,6.67,7.01,7.76,0.42,0,0.72,2.75,0.85
40,6.5,6.93,7.76,0.44,0,0.72,2.75,0.85
41,6.38,6.91,7.76,0.46,0,0.72,2.75,0.85
42,6.38,6.89,7.75,0.46,0,0.72,2.75,0.85
43,6.38,6.86,7.71,0.43,0,0.72,2.75,0.85
44,6.25,6.83,7.71,0.46,0,0.72,2.75,0.85
45,6.25,6.74,7.71,0.38,0,0.72,2.75,0.85
46,6.25,6.68,7.71,0.4,0,0.72,2.75,0.85
47,6.16,6.59,7.71,0.45,0,0.72,2.75,0.85
48,6,6.51,7.57,0.47,0,0.72,2.75,0.85
49,5.67,6.44,7.57,0.54,0,0.72,2.75,0.85
50,5.67,6.41,7.57,0.56,0,0.72,2.75,0.85
51,5.67,6.4,7.57,0.57,0,0.72,2.75,0.85
52,5.67,6.38,7.48,0.56,0,0.72,2.75,0.85
53,5.65,6.34,7.48,0.6,0,0.72,2.75,0.85
54,5.62,6.31,7.48,0.59,0,0.72,2.75,0.85
55,5.43,6.21,6.82,0.49,0,0.72,2.75,0.85
56,5.31,6.06,6.82,0.54,0,0.72,2.75,0.85
57,5.31,6.04,6.82,0.53,0,0.72,2.75,0.85
58,5.31,5.99,6.82,0.52,0,0.72,2.75,0.85
59,5.31,5.94,6.82,0.53,0,0.72,2.75,0.85
60,5.16,5.91,6.82,0.56,0,0.72,2.75,0.85
61,5,5.84,6.82,0.57,0,0.72,2.75,0.85
62,5,5.68,6.82,0.48,0,0.72,2.75,0.85
63,4.91,5.65,6.82,0.5,0,0.72,2.75,0.85
64,4.78,5.61,6.82,0.52,0,0.72,2.75,0.85
65,4.78,5.6,6.82,0.53,0,0.72,2.75,0.85
66,4.78,5.58,6.82,0.53,0,0.72,2.75,0.85
67,4.77,5.53,6.82,0.55,0,0.72,2.75,0.85
68,4.75,5.42,6.82,0.57,0,0.72,2.75,0.85
69,4.75,5.39,6.82,0.58,0,0.72,2.75,0.85
70,4.75,5.37,6.82,0.58,0,0.72,2.75,0.85
71,4.75,5.37,6.82,0.58,0,0.72,2.75,0.85
72,4.5,5.26,6.82,0.68,0,0.72,2.75,0.85
73,4.5,5.22,6.82,0.7,0,0.72,2.75,0.85
74,4.5,5.2,6.82,0.73,0,0.72,2.75,0.85
75,4.5,5.19,6.82,0.73,0,0.72,2.75,0.85
76,4.44,5.16,6.82,0.74,0,0.72,2.75,0.85
77,4.37,5.13,6.81,0.75,0,0.72,2.75,0.85
78,4.37,5.13,6.81,0.75,0,0.72,2.75,0.85
79,4.37,5.13,6.81,0.75,0,0.72,2.75,0.85
80,4.28,5.09,6.79,0.75,0,0.72,2.75,0.85
81,4.28,4.97,6.79,0.76,0,0.72,2.75,0.85
82,4.17,4.91,6.79,0.79,0,0.72,2.75,0.85
83,4.17,4.83,6.79,0.8,0,0.72,2.75,0.85
84,4.17,4.82,6.79,0.8,0,0.72,2.75,0.85
85,4.17,4.8,6.79,0.81,0,0.72,2.75,0.85
86,4.17,4.77,6.79,0.82,0,0.72,2.75,0.85
87,4.17,4.75,6.79,0.83,0,0.72,2.75,0.85
88,4.17,4.7,6.65,0.76,0,0.72,2.75,0.85
89,4,4.68,6.65,0.77,0,0.72,2.75,0.85
90,4,4.63,6.65,0.8,0,0.72,2.75,0.85
91,4,4.59,6.65,0.82,0,0.72,2.75,0.85
92,4,4.56,6.65,0.83,0,0.72,2.75,0.85
93,4,4.55,6.65,0.83,0,0.72,2.75,0.85
94,4,4.55,6.65,0.83,0,0.72,2.75,0.85
95,3.64,4.51,6.65,0.87,0,0.72,2.75,0.85
96,3.64,4.51,6.65,0.87,0,0.72,2.75,0.85
97,3.64,4.51,6.65,0.87,0,0.72,2.75,0.85
98,3.64,4.48,6.65,0.89,0,0.72,2.75,0.85
99,3.64,4.4,6.64,0.88,0,0.72,2.75,0.85
100,3.29,4.31,6.64,0.95,0,0.72,2.75,0.85
101,3.22,4.31,6.64,0.95,0,0.72,2.75,0.85
102,3.22,4.31,6.64,0.95,0,0.72,2.75,0.85
103,3.22,4.3,6.64,0.95,0,0.72,2.75,0.85
104,3,4.23,6.64,1,0,0.72,2.75,0.85
105,3,4.23,6.64,1,0,0.72,2.75,0.85
106,3,4.21,6.64,1.01,0,0.72,2.75,0.85
107,3,4.16,6.64,1.01,0,0.72,2.75,0.85
108,3,4.15,6.64,1.02,0,0.72,2.75,0.85
109,3,4.14,6.64,1.02,0,0.72,2.75,0.85
110,2.97,4.13,6.64,1.03,0,0.72,2.75,0.85
111,2.92,4.11,6.64,1.04,0,0.72,2.75,0.85
112,2.9,4.06,6.64,1.03,0,0.72,2.75,0.85
113,2.9,4.06,6.64,1.03,0,0.72,2.75,0.85
114,2.9,4.03,6.64,1.03,0,0.72,2.75,0.85
115,2.9,4.01,6.63,1.04,0,0.72,2.75,0.85
116,2.85,4,6.62,1.04,0,0.72,2.75,0.85
117,2.85,4,6.62,1.04,0,0.72,2.75,0.85
118,2.85,3.95,6.62,1.08,0,0.72,2.75,0.85
119,2.85,3.92,6.62,1.07,0,0.72,2.75,0.85
120,2.85,3.89,6.6,1.06,0,0.72,2.75,0.85
121,2.85,3.88,6.6,1.06,0,0.72,2.75,0.85
122,2.85,3.85,6.6,1.07,0,0.72,2.75,0.85
123,2.85,3.84,6.6,1.07,0,0.72,2.75,0.85
124,2.78,3.81,6.59,1.09,0,0.72,2.75,0.85
125,2.78,3.81,6.59,1.09,0,0.72,2.75,0.85
126,2.72,3.78,6.59,1.1,0,0.72,2.75,0.85
127,2.5,3.71,6.59,1.12,0,0.72,2.75,0.85
128,2.5,3.69,6.59,1.13,0,0.72,2.75,0.85
129,2.5,3.66,6.59,1.13,0,0.72,2.75,0.85
130,2.5,3.64,6.48,1.09,0,0.72,2.75,0.85
131,2.5,3.61,6.48,1.1,0,0.72,2.75,0.85
132,2.5,3.58,6.48,1.1,0,0.72,2.75,0.85
133,2.33,3.56,6.48,1.12,0,0.72,2.75,0.85
134,2.33,3.56,6.48,1.12,0,0.72,2.75,0.85
135,2.33,3.56,6.48,1.12,0,0.72,2.75,0.85
136,2.33,3.54,6.48,1.13,0,0.72,2.75,0.85
137,2.33,3.53,6.48,1.13,0,0.72,2.75,0.85
138,2.25,3.52,6.48,1.14,0,0.72,2.75,0.85
139,2.12,3.5,6.48,1.15,0,0.72,2.75,0.85
140,2,3.47,6.48,1.18,0,0.72,2.75,0.85
141,2,3.46,6.48,1.18,0,0.72,2.75,0.85
142,2,3.46,6.48,1.18,0,0.72,2.75,0.85
143,2,3.46,6.48,1.18,0,0.72,2.75,0.85
144,2,3.43,6.48,1.19,0,0.56,2.75,0.82
145,2,3.39,6.48,1.19,0,0.56,2.75,0.82
146,2,3.38,6.48,1.19,0,0.56,2.75,0.82
147,1.75,3.33,6.48,1.23,0,0.56,2.75,0.82
148,1.75,3.31,6.47,1.23,0,0.56,2.75,0.82
149,1.75,3.26,6.46,1.23,0,0.56,2.75,0.82
150,1.75,3.26,6.45,1.23,0,0.56,2.75,0.82
151,1.75,3.25,6.45,1.23,0,0.56,2.75,0.82
152,1.75,3.22,6.45,1.24,0,0.56,2.75,0.82
153,1.75,3.18,6.45,1.25,0,0.56,2.75,0.82
154,1.75,3.15,6.45,1.26,0,0.56,2.75,0.82
155,1.75,3.12,6.33,1.23,0,0.56,2.75,0.82
156,1.75,3.09,6.24,1.21,0,0.56,2.75,0.82
157,1.75,3.08,6.24,1.22,0,0.56,2.75,0.82
158,1.67,3.05,6.24,1.24,0,0.56,2.75,0.82
159,1.67,3.02,6.21,1.24,0,0.56,2.75,0.82
160,1.67,3,6.21,1.24,0,0.56,2.75,0.82
161,1.5,2.97,6.21,1.26,0,0.56,2.75,0.82
162,1.37,2.94,6.21,1.28,0,0.56,2.75,0.82
163,1.37,2.93,6.21,1.28,0,0.56,2.75,0.82
164,1.33,2.92,6.21,1.29,0,0.56,2.75,0.82
165,1.12,2.89,6.21,1.32,0,0.56,2.75,0.82
166,1.12,2.84,6.1,1.31,0,0.56,2.75,0.82
167,1.12,2.81,6.1,1.31,0,0.56,2.75,0.82
168,1.12,2.79,6.1,1.32,0,0.56,2.75,0.82
169,1.12,2.78,6.1,1.33,0,0.56,2.75,0.82
170,1.12,2.78,6.1,1.33,0,0.56,2.75,0.82
171,1.12,2.74,5.99,1.31,0,0.56,2.75,0.82
172,1.12,2.72,5.99,1.31,0,0.56,2.75,0.82
173,1,2.69,5.88,1.31,0,0.56,2.75,0.82
174,1,2.66,5.88,1.31,0,0.56,2.75,0.82
175,1,2.66,5.88,1.31,0,0.56,2.75,0.82
176,1,2.64,5.82,1.29,0,0.56,2.75,0.82
177,1,2.63,5.82,1.29,0,0.56,2.75,0.82
178,1,2.61,5.82,1.3,0,0.56,2.75,0.82
179,1,2.57,5.78,1.31,0,0.56,2.75,0.82
180,1,2.56,5.78,1.32,0,0.56,2.75,0.82
181,1,2.54,5.78,1.32,0,0.56,2.75,0.82
182,1,2.51,5.68,1.29,0,0.56,2.75,0.82
183,1,2.51,5.68,1.29,0,0.56,2.75,0.82
184,1,2.49,5.68,1.29,0,0.56,2.75,0.82
185,1,2.47,5.68,1.3,0,0.56,2.75,0.82
186,1,2.45,5.68,1.29,0,0.56,2.75,0.82
187,1,2.45,5.68,1.29,0,0.56,2.75,0.82
188,1,2.43,5.51,1.24,0,0.29,0.98,0.31
189,1,2.41,5.34,1.19,0,0.29,0.98,0.31
190,1,2.41,5.34,1.19,0,0.29,0.98,0.31
191,1,2.4,5.34,1.2,0,0.29,0.98,0.31
192,1,2.37,5.19,1.15,0,0.29,0.98,0.31
193,1,2.35,5.19,1.16,0,0.29,0.98,0.31
194,1,2.34,5.19,1.16,0,0.29,0.98,0.31
195,1,2.34,5.19,1.16,0,0.29,0.98,0.31
196,1,2.32,5.19,1.18,0,0.29,0.98,0.31
197,1,2.31,5.12,1.16,0,0.29,0.98,0.31
198,1,2.29,5.05,1.15,0,0.29,0.98,0.31
199,1,2.27,4.95,1.12,0,0.29,0.98,0.31
200,1,2.24,4.82,1.09,0,0.29,0.98,0.31
201,1,2.19,4.48,1.01,0,0.29,0.98,0.31
202,1,2.15,4.23,0.93,0,0.29,0.98,0.31
203,1,2.1,4.09,0.91,0,0.29,0.98,0.31
204,1,2.1,4.09,0.91,0,0.29,0.98,0.31
205,1,2.09,4.09,0.91,0,0.29,0.98,0.31
206,1,2.07,4.09,0.92,0,0.29,0.98,0.31
