k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
103,2,4.03,5.67,1.21,0,0.16,0.94,0.28
104,2,3.95,5.67,1.25,0,0.16,0.94,0.28
105,2,3.84,5.67,1.21,0,0.21,0.94,0.33
106,2,3.77,5.67,1.16,0,0.16,0.94,0.28
107,2,3.75,5.5,1.14,0,0.16,0.94,0.28
108,2,3.68,5.5,1.11,0,0.16,0.94,0.28
109,2,3.66,5.5,1.11,0,0.16,0.94,0.28
110,2,3.57,5.5,1.09,0,0.16,0.94,0.28
111,1.71,3.43,5.33,1.1,0,0.16,0.94,0.28
112,1.71,3.35,5.2,1.06,0,0.16,0.94,0.28
113,1.71,3.34,5.2,1.05,0,0.16,0.94,0.28
114,1.71,3.26,5,0.99,0,0.16,0.94,0.28
115,1.71,3.18,4.8,0.98,0,0.16,0.94,0.28
116,1.5,3.1,4.8,0.98,0,0.11,0.59,0.21
117,1.5,3.02,4.6,0.97,0,0.11,0.59,0.21
118,1.33,2.98,4.6,0.95,0,0.11,0.59,0.21
119,1.33,2.96,4.6,0.95,0,0.11,0.59,0.21
120,1.33,2.94,4.6,0.93,0,0.11,0.59,0.21
121,1.33,2.91,4.6,0.93,0,0.16,0.94,0.28
122,1.33,2.87,4.6,0.92,0,0.13,0.59,0.21
123,1.33,2.8,4.6,0.96,0,0.13,0.59,0.21
124,1.33,2.76,4,0.9,0,0.13,0.59,0.21
125,1.17,2.7,4,0.89,0,0.12,0.59,0.21
126,1.17,2.66,4,0.88,0,0.13,0.59,0.21
127,1.17,2.59,4,0.86,0,0.12,0.59,0.21
128,1,2.54,4,0.89,0,0.12,0.59,0.21
129,0.86,2.5,4,0.88,0,0.12,0.59,0.21
130,0.86,2.44,4,0.89,0,0.12,0.59,0.21
131,0.86,2.38,4,0.91,0,0.12,0.59,0.21
132,0.86,2.3,4,0.86,0,0.12,0.59,0.21
133,0.86,2.25,4,0.86,0,0.12,0.59,0.21
134,0.86,2.17,4,0.84,0,0.12,0.59,0.21
135,0.71,2.09,4,0.84,0,0.12,0.59,0.21
136,0.71,2.07,4,0.82,0,0.12,0.59,0.21
137,0.71,2.02,4,0.81,0,0.12,0.59,0.21
138,0.71,1.98,3.83,0.79,0,0.12,0.59,0.21
139,0.71,1.93,3.83,0.79,0,0.12,0.59,0.21
140,0.71,1.93,3.83,0.79,0,0.09,0.59,0.19
141,0.71,1.92,3.83,0.79,0,0.09,0.59,0.19
142,0.71,1.89,3.83,0.78,0,0.09,0.59,0.19
143,0.71,1.85,3.67,0.78,0,0.09,0.59,0.19
144,0.57,1.81,3.67,0.8,0,0.09,0.59,0.19
145,0.57,1.77,3.67,0.82,0,0.09,0.59,0.19
146,0.57,1.73,3.67,0.8,0,0.09,0.59,0.19
147,0.57,1.69,3.67,0.81,0,0.09,0.59,0.19
148,0.43,1.67,3.67,0.82,0,0.09,0.59,0.19
149,0.43,1.62,3.67,0.83,0,0.09,0.59,0.19
150,0.24,1.59,3.5,0.82,0,0.09,0.59,0.19
151,0.24,1.56,3.33,0.81,0,0.09,0.59,0.19
152,0.24,1.51,3.33,0.8,0,0.09,0.59,0.19
153,0.24,1.5,3.33,0.81,0,0.09,0.59,0.19
154,0.24,1.47,3.33,0.79,0,0.09,0.59,0.19
155,0.24,1.41,3.2,0.77,0,0.09,0.59,0.19
156,0.24,1.4,3.2,0.78,0,0.09,0.59,0.19
157,0.24,1.35,3,0.75,0,0.09,0.59,0.19
158,0.24,1.32,3,0.76,0,0.09,0.59,0.19
159,0.24,1.29,3,0.75,0,0.09,0.59,0.19
160,0.06,1.26,3,0.76,0,0.09,0.59,0.19
161,0,1.25,3,0.77,0,0.07,0.59,0.18
162,0,1.24,2.89,0.75,0,0.07,0.59,0.18
163,0,1.2,2.83,0.75,0,0.07,0.59,0.18
164,0,1.17,2.77,0.75,0,0.07,0.59,0.18
165,0,1.13,2.67,0.74,0,0.07,0.59,0.18
166,0,1.08,2.5,0.7,0,0.07,0.59,0.18
167,0,1.05,2.43,0.7,0,0.04,0.54,0.13
168,0,0.99,2.43,0.72,0,0.07,0.59,0.18
169,0,0.95,2.43,0.71,0,0.04,0.54,0.13
170,0,0.89,2.43,0.69,0,0.04,0.54,0.13
171,0,0.83,2.43,0.68,0,0.04,0.54,0.13
172,0,0.78,2.43,0.66,0,0.04,0.54,0.13
173,0,0.74,2.33,0.62,0,0.03,0.46,0.11
174,0,0.7,2.17,0.58,0,0.03,0.46,0.11
175,0,0.68,2.17,0.58,0,0.03,0.46,0.11
176,0,0.67,2.17,0.57,0,0.03,0.46,0.11
177,0,0.64,1.86,0.53,0,0.03,0.46,0.11
178,0,0.63,1.86,0.54,0,0.03,0.46,0.11
179,0,0.6,1.86,0.55,0,0.03,0.46,0.11
180,0,0.57,1.86,0.55,0,0.03,0.46,0.11
181,0,0.54,1.86,0.53,0,0.03,0.46,0.11
182,0,0.51,1.86,0.51,0,0.03,0.46,0.11
183,0,0.5,1.86,0.5,0,0.03,0.46,0.11
184,0,0.45,1.67,0.46,0,0.03,0.46,0.11
185,0,0.43,1.67,0.45,0,0.03,0.46,0.11
186,0,0.39,1.67,0.45,0,0.03,0.46,0.11
187,0,0.37,1.67,0.45,0,0.03,0.46,0.11
188,0,0.35,1.67,0.44,0,0.03,0.46,0.11
189,0,0.33,1.57,0.42,0,0.03,0.46,0.11
190,0,0.33,1.57,0.42,0,0.03,0.46,0.11
191,0,0.32,1.57,0.42,0,0.03,0.46,0.11
192,0,0.31,1.57,0.42,0,0.03,0.46,0.11
193,0,0.3,1.57,0.42,0,0.03,0.46,0.11
194,0,0.28,1.57,0.41,0,0.03,0.46,0.11
195,0,0.28,1.57,0.41,0,0.03,0.46,0.11
196,0,0.26,1.57,0.42,0,0.03,0.46,0.11
197,0,0.26,1.5,0.41,0,0.03,0.46,0.11
198,0,0.23,1.33,0.36,0,0.03,0.46,0.11
199,0,0.21,1.33,0.35,0,0.03,0.46,0.11
200,0,0.19,1.33,0.35,0,0.03,0.46,0.11
201,0,0.18,1.19,0.33,0,0.03,0.46,0.11
202,0,0.17,1.19,0.33,0,0.03,0.46,0.11
203,0,0.16,1.19,0.32,0,0.03,0.46,0.11
204,0,0.15,1.19,0.31,0,0.03,0.46,0.11
205,0,0.14,1.14,0.31,0,0.03,0.46,0.11
206,0,0.14,1.07,0.29,0,0.03,0.46,0.11
207,0,0.14,1.07,0.29,0,0.03,0.46,0.11
208,0,0.13,1,0.28,0,0,0,0
209,0,0.12,0.95,0.27,0,0.03,0.46,0.11
210,0,0.09,0.64,0.21,0,0,0,0
211,0,0.09,0.64,0.21,0,0,0,0
212,0,0.09,0.64,0.2,0,0,0,0
213,0,0.09,0.64,0.2,0,0,0,0
214,0,0.06,0.53,0.15,0,0,0,0
215,0,0.05,0.44,0.13,0,0,0,0
216,0,0.05,0.44,0.13,0,0,0,0
217,0,0.05,0.44,0.13,0,0,0,0
218,0,0.05,0.44,0.13,0,0,0,0
219,0,0.05,0.44,0.12,0,0,0,0
220,0,0.05,0.44,0.12,0,0,0,0
221,0,0.04,0.36,0.1,0,0,0,0
222,0,0.04,0.29,0.09,0,0,0,0
223,0,0.04,0.29,0.09,0,0,0,0
224,0,0.04,0.28,0.09,0,0,0.04,0.01
225,0,0.03,0.22,0.06,0,0,0.04,0.01
226,0,0.02,0.16,0.05,0,0,0.04,0.01
