k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,1.59,2.81,5.6,1.15
3,20,20,20,0,0.78,2.69,5.6,1.29
4,20,20,20,0,0.41,2.61,5.34,1.32
5,20,20,20,0,0,2.18,3.5,1.24
6,20,20,20,0,0,2.42,4.05,1.35
7,20,20,20,0,0,1.87,3.5,1.37
8,20,20,20,0,0,1.81,3.5,1.34
9,18.89,19.49,20,0.49,0,2.08,3.5,1.23
10,18.87,19.03,20,0.34,0,2.18,3.96,1.34
11,18.75,18.88,19,0.06,0,2.18,3.96,1.34
12,18.57,18.84,18.89,0.1,0,2.18,3.96,1.34
13,18.5,18.81,18.89,0.12,0,2.18,3.96,1.34
14,18.2,18.76,18.87,0.2,0,2.18,3.96,1.34
15,18.2,18.71,18.87,0.21,0,2.18,3.96,1.34
16,18,18.61,18.87,0.3,0,2.18,3.96,1.34
17,18,18.53,18.87,0.29,0,2.18,3.96,1.34
18,18,18.32,18.86,0.34,0,2.18,3.96,1.34
19,17.71,18.24,18.83,0.4,0,2.18,3.96,1.34
20,17.67,18.15,18.8,0.46,0,2.18,3.96,1.34
21,17.6,18.06,18.8,0.42,0,1.85,3.96,1.43
22,17.6,18.03,18.8,0.4,0,2.18,3.96,1.34
23,17.6,17.94,18.6,0.36,0,2.18,3.96,1.34
24,17.5,17.83,18.5,0.33,0,2.18,3.96,1.34
25,17.33,17.7,18.33,0.29,0,2.18,3.96,1.34
26,17,17.6,18.33,0.41,0,2.18,3.96,1.34
27,16.89,17.54,18,0.37,0,2.18,3.96,1.34
28,16.67,17.45,18,0.39,0,2.18,3.96,1.34
29,16.62,17.39,17.75,0.39,0,2.18,3.96,1.34
30,16.62,17.36,17.75,0.41,0,2.18,3.96,1.34
31,16.62,17.34,17.75,0.43,0,2.18,3.96,1.34
32,16.62,17.29,17.75,0.44,0,2.18,3.96,1.34
33,16.57,17.2,17.75,0.45,0,2.18,3.96,1.34
34,16.5,17.14,17.75,0.46,0,2.18,3.96,1.34
35,16.5,17.04,17.75,0.53,0,2.18,3.96,1.34
36,16.4,16.98,17.71,0.52,0,2.18,3.96,1.34
37,16.4,16.96,17.67,0.51,0,2.18,3.96,1.34
38,16.33,16.9,17.67,0.53,0,2.18,3.96,1.34
39,16.25,16.85,17.67,0.54,0,2.18,3.96,1.34
40,16.25,16.77,17.67,0.57,0,2.18,3.96,1.34
41,16.25,16.71,17.67,0.55,0,2.18,3.96,1.34
42,16,16.63,17.67,0.58,0,2.18,3.96,1.34
43,16,16.61,17.67,0.59,0,2.18,3.96,1.34
44,15.86,16.49,17.67,0.58,0,2.18,3.96,1.34
45,15.57,16.4,17.67,0.61,0,2.18,3.96,1.34
46,15.33,16.32,17.5,0.58,0,2.18,3.96,1.34
47,15.2,16.25,17.4,0.59,0,2.18,3.96,1.34
48,15,16.15,17,0.56,0,2.18,3.96,1.34
49,15,16.05,16.67,0.5,0,2.18,3.96,1.34
50,15,16.01,16.67,0.5,0,2.18,3.96,1.34
51,14.89,15.92,16.67,0.56,0,2.18,3.96,1.34
52,14.87,15.89,16.67,0.59,0,2.18,3.96,1.34
53,14.87,15.75,16.67,0.65,0,2.18,3.96,1.34
54,14.87,15.59,16.67,0.6,0,2.18,3.96,1.34
55,14.5,15.51,16.67,0.68,0,2.18,3.96,1.34
56,14.5,15.46,16.67,0.71,0,2.18,3.96,1.34
57,14.43,15.42,16.67,0.74,0,2.18,3.96,1.34
58,14.29,15.32,16.33,0.69,0,2.18,3.96,1.34
59,14.29,15.27,16.33,0.67,0,2.18,3.96,1.34
60,14.17,15.21,16.33,0.7,0,2.18,3.96,1.34
61,14.17,15.16,16.33,0.72,0,2.18,3.96,1.34
62,13.87,15,16.33,0.67,0,2.18,3.96,1.34
63,13.75,14.95,16.33,0.7,0,2.18,3.96,1.34
64,13.75,14.91,16.33,0.7,0,2.18,3.96,1.34
65,13.62,14.8,16,0.69,0,2.18,3.96,1.34
66,13.5,14.71,16,0.72,0,2.18,3.96,1.34
67,13.43,14.66,16,0.76,0,2.18,3.96,1.34
68,13.43,14.62,16,0.78,0,2.18,3.96,1.34
69,13.43,14.45,15.67,0.76,0,2.18,3.96,1.34
70,13.33,14.41,15.67,0.79,0,2.18,3.96,1.34
71,13.17,14.38,15.67,0.83,0,2.18,3.96,1.34
72,13.17,14.38,15.67,0.83,0,2.18,3.96,1.34
73,13,14.36,15.67,0.86,0,2.18,3.96,1.34
74,13,14.31,15.67,0.87,0,2.18,3.96,1.34
75,13,14.24,15.4,0.79,0,2.18,3.96,1.34
76,13,14.22,15.4,0.78,0,2.18,3.96,1.34
77,13,14.12,15.4,0.77,0,2.18,3.96,1.34
78,13,14.1,15.4,0.77,0,2.18,3.96,1.34
79,12.86,14.02,15.2,0.77,0,2.18,3.96,1.34
80,12.86,13.97,15,0.7,0,2.18,3.96,1.34
81,12.86,13.92,14.75,0.62,0,2.18,3.96,1.34
82,12.86,13.79,14.75,0.58,0,2.18,3.96,1.34
83,12.67,13.71,14.75,0.62,0,2.18,3.96,1.34
84,12.67,13.6,14.33,0.57,0,2.18,3.96,1.34
