k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,1.59,3.33,6.22,1.74
3,20,20,20,0,0,3.29,6.12,1.99
4,20,20,20,0,0,2.91,6.12,2.07
5,20,20,20,0,0,2.1,4.99,1.76
6,20,20,20,0,0,1.25,4.99,1.79
7,20,20,20,0,0,1.25,4.99,1.79
8,20,20,20,0,0,1.41,4.99,1.87
9,18.89,19.24,20,0.5,0,1.46,4.99,1.84
10,18.87,18.96,19.5,0.19,0,1.99,5.26,2.11
11,18.78,18.88,19,0.05,0,1.99,5.26,2.11
12,18.71,18.83,18.89,0.06,0,1.99,5.26,2.11
13,18.67,18.8,18.89,0.07,0,1.99,5.26,2.11
14,18.5,18.7,18.89,0.15,0,1.99,5.26,2.11
15,18.25,18.59,18.89,0.23,0,1.99,5.26,2.11
16,18,18.4,18.89,0.34,0,1.99,5.26,2.11
17,18,18.31,18.89,0.36,0,1.99,5.26,2.11
18,17.75,18.22,18.89,0.41,0,1.99,5.26,2.11
19,17.71,18.17,18.89,0.42,0,1.99,5.26,2.11
20,17.67,18.08,18.75,0.42,0,1.99,5.26,2.11
21,17.6,17.97,18.75,0.4,0,1.99,5.26,2.11
22,17.5,17.88,18.75,0.42,0,1.99,5.26,2.11
23,17.25,17.78,18.71,0.42,0,1.99,5.26,2.11
24,17,17.74,18.71,0.48,0,1.99,5.26,2.11
25,17,17.63,18.67,0.47,0,1.99,5.26,2.11
26,16.89,17.57,18.6,0.47,0,1.99,5.26,2.11
27,16.78,17.47,18.5,0.51,0,1.99,5.26,2.11
28,16.62,17.41,18.5,0.55,0,1.99,5.26,2.11
29,16.57,17.34,18.5,0.58,0,1.99,5.26,2.11
30,16.5,17.2,18.25,0.61,0,1.99,5.26,2.11
31,16.4,17.12,18.25,0.62,0,1.99,5.26,2.11
32,16.33,17.04,18,0.56,0,1.99,5.26,2.11
33,16.2,16.98,18,0.58,0,1.99,5.26,2.11
34,16,16.92,18,0.66,0,1.99,5.26,2.11
35,15.87,16.82,17.87,0.67,0,1.99,5.26,2.11
36,15.62,16.67,17.87,0.66,0,1.99,5.26,2.11
37,15.57,16.64,17.87,0.68,0,1.99,5.26,2.11
38,15.33,16.54,17.87,0.76,0,1.99,5.26,2.11
39,15.2,16.44,17.87,0.77,0,1.99,5.26,2.11
40,15,16.41,17.75,0.78,0,1.99,5.26,2.11
41,14.78,16.37,17.75,0.84,0,1.99,5.26,2.11
42,14.75,16.31,17.75,0.86,0,1.99,5.26,2.11
43,14.62,16.19,17.75,0.91,0,1.99,5.26,2.11
44,14.5,16.1,17.57,0.91,0,1.99,5.26,2.11
45,14.5,16.05,17.57,0.92,0,1.99,5.26,2.11
46,14.5,16.02,17.57,0.94,0,1.99,5.26,2.11
47,14.5,15.97,17.5,0.96,0,1.99,5.26,2.11
48,14.5,15.91,17.5,0.99,0,1.99,5.26,2.11
49,14.5,15.85,17.5,1.01,0,1.99,5.26,2.11
50,14.37,15.75,17.5,1.01,0,1.99,5.26,2.11
51,14.37,15.71,17.5,1.02,0,1.99,5.26,2.11
52,14.37,15.65,17.43,1.04,0,1.72,5.26,1.83
53,14.17,15.54,17.29,1.05,0,1.72,5.26,1.83
54,14,15.42,17,0.98,0,1.72,5.26,1.83
55,13.78,15.35,17,1.02,0,1.72,5.26,1.83
56,13.67,15.29,17,1.05,0,1.72,5.26,1.83
57,13.56,15.28,17,1.07,0,1.72,5.26,1.83
58,13.5,15.17,17,1.12,0,1.72,5.26,1.83
59,13.5,15.11,17,1.13,0,1.72,5.26,1.83
60,13.43,15.05,17,1.11,0,1.72,5.26,1.83
61,13.17,15,17,1.18,0,1.72,5.26,1.83
62,13,14.94,17,1.22,0,1.72,5.26,1.83
63,12.78,14.83,17,1.28,0,1.72,5.26,1.83
64,12.78,14.82,17,1.29,0,1.72,5.26,1.83
65,12.78,14.73,17,1.31,0,1.72,5.26,1.83
66,12.67,14.56,16.75,1.18,0,1.72,5.26,1.83
67,12.67,14.49,16.33,1.12,0,1.72,5.26,1.83
68,12.67,14.47,16.33,1.13,0,1.72,5.26,1.83
69,12.67,14.4,16.33,1.13,0,1.72,5.26,1.83
70,12.5,14.3,16.33,1.19,0,1.77,5.26,1.86
71,12.5,14.26,16,1.11,0,1.77,5.26,1.86
72,12.5,14.2,16,1.1,0,1.77,5.26,1.86
73,12.37,14.13,16,1.1,0,1.24,3.58,1.46
74,12.29,14.05,16,1.07,0,1.24,3.58,1.46
75,12.17,13.95,15.83,1.07,0,1.77,5.26,1.86
76,12,13.89,15.8,1.1,0,1.77,5.26,1.86
77,11.78,13.85,15.8,1.14,0,1.77,5.26,1.86
78,11.56,13.79,15.75,1.19,0,1.77,5.26,1.86
79,11.56,13.76,15.75,1.2,0,1.77,5.26,1.86
80,11.56,13.68,15.5,1.14,0,1.77,5.26,1.86
81,11.56,13.62,15.5,1.14,0,1.77,5.26,1.86
82,11.37,13.51,15.5,1.16,0,1.77,5.26,1.86
83,11.25,13.41,15.33,1.18,0,1.77,5.26,1.86
84,11.25,13.36,15.33,1.2,0,1.77,5.26,1.86
