k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,1.59,2.88,5.6,1.2
3,20,20,20,0,1.59,2.88,5.6,1.2
4,20,20,20,0,1.59,2.88,5.6,1.2
5,20,20,20,0,1.59,2.88,5.6,1.2
6,20,20,20,0,1.59,2.88,5.6,1.2
7,20,20,20,0,1.59,2.88,5.6,1.2
8,20,20,20,0,1.59,2.88,5.6,1.2
9,20,20,20,0,1.59,2.88,5.6,1.2
10,20,20,20,0,1.59,2.88,5.6,1.2
11,20,20,20,0,1.59,2.88,5.6,1.2
12,20,20,20,0,1.59,2.88,5.6,1.2
13,20,20,20,0,1.59,2.88,5.6,1.2
14,20,20,20,0,1.59,2.88,5.6,1.2
15,20,20,20,0,1.59,2.88,5.6,1.2
16,20,20,20,0,1.59,2.88,5.6,1.2
17,20,20,20,0,1.59,2.88,5.6,1.2
18,20,20,20,0,1.59,2.88,5.6,1.2
19,20,20,20,0,1.59,2.88,5.6,1.2
20,20,20,20,0,1.59,2.88,5.6,1.2
21,20,20,20,0,1.59,2.88,5.6,1.2
22,20,20,20,0,1.59,2.88,5.6,1.2
23,20,20,20,0,1.59,2.88,5.6,1.2
24,20,20,20,0,1.59,2.88,5.6,1.2
25,20,20,20,0,1.59,2.88,5.6,1.2
26,20,20,20,0,1.59,2.88,5.6,1.2
27,20,20,20,0,1.59,2.88,5.6,1.2
28,20,20,20,0,1.59,2.88,5.6,1.2
29,20,20,20,0,1.59,2.88,5.6,1.2
30,20,20,20,0,1.59,2.88,5.6,1.2
31,20,20,20,0,1.59,2.88,5.6,1.2
32,20,20,20,0,1.59,2.88,5.6,1.2
33,20,20,20,0,1.59,2.88,5.6,1.2
34,20,20,20,0,1.59,2.88,5.6,1.2
35,20,20,20,0,1.59,2.88,5.6,1.2
36,20,20,20,0,1.59,2.88,5.6,1.2
37,20,20,20,0,1.59,2.88,5.6,1.2
38,20,20,20,0,1.59,2.88,5.6,1.2
39,20,20,20,0,1.59,2.88,5.6,1.2
40,20,20,20,0,1.59,2.88,5.6,1.2
41,20,20,20,0,1.59,2.88,5.6,1.2
42,20,20,20,0,1.59,2.88,5.6,1.2
43,20,20,20,0,1.59,2.88,5.6,1.2
44,20,20,20,0,1.59,2.88,5.6,1.2
45,20,20,20,0,1.59,2.88,5.6,1.2
46,20,20,20,0,1.59,2.88,5.6,1.2
47,20,20,20,0,1.59,2.88,5.6,1.2
48,20,20,20,0,1.59,2.88,5.6,1.2
49,20,20,20,0,1.59,2.88,5.6,1.2
50,20,20,20,0,1.59,2.88,5.6,1.2
51,19.99,20,20,0,0,2.01,6.12,1.82
52,19.97,19.99,20,0.01,0,2.12,6.12,1.97
53,19.94,19.97,19.99,0.02,0,2.33,6.12,2.27
54,19.87,19.94,19.98,0.03,0,3,5.94,2.13
55,19.77,19.88,19.97,0.06,0,2.58,5.94,2.04
56,19.64,19.79,19.92,0.09,0,2.5,5.94,2.01
57,19.48,19.59,19.68,0.07,0,2.5,5.94,2.01
58,19.26,19.35,19.49,0.07,0,2.17,5.89,2.18
59,18.8,18.84,18.88,0.03,0,2.88,7.12,2.53
60,18.79,18.83,18.88,0.03,0,2.88,7.12,2.53
61,18.59,18.77,18.85,0.09,0,2.88,7.12,2.53
62,18.55,18.71,18.82,0.1,0,2.88,7.12,2.53
63,18.42,18.62,18.74,0.11,0,2.88,7.12,2.53
64,18.15,18.56,18.72,0.17,0,2.88,7.12,2.53
65,17.93,18.49,18.66,0.23,0,2.88,7.12,2.53
66,17.84,18.38,18.65,0.24,0,2.88,7.12,2.53
67,17.69,18.29,18.64,0.31,0,2.88,7.12,2.53
68,17.61,18.19,18.64,0.36,0,2.88,7.12,2.53
69,17.61,18.15,18.64,0.37,0,2.88,7.12,2.53
70,17.6,18.09,18.51,0.37,0,2.65,7.12,2.32
71,17.53,18.01,18.51,0.36,0,2.65,7.12,2.32
72,17.48,17.79,18.51,0.35,0,2.65,7.12,2.32
73,17.22,17.66,18.51,0.38,0,2.65,7.12,2.32
74,16.96,17.57,18.51,0.45,0,2.65,7.12,2.32
75,16.77,17.43,18.51,0.51,0,2.65,7.12,2.32
76,16.67,17.36,18.32,0.5,0,2.65,7.12,2.32
77,16.67,17.31,18.32,0.5,0,2.65,7.12,2.32
78,16.67,17.23,18.2,0.47,0,2.65,7.12,2.32
79,16.67,17.17,18.08,0.41,0,2.65,7.12,2.32
80,16.43,17.05,17.96,0.47,0,2.65,7.12,2.32
81,16.43,17.03,17.92,0.47,0,2.65,7.12,2.32
82,16.43,16.96,17.63,0.4,0,2.65,7.12,2.32
83,16.39,16.92,17.63,0.41,0,2.65,7.12,2.32
84,16.39,16.86,17.63,0.42,0,2.65,7.12,2.32
85,16.24,16.76,17.63,0.49,0,2.65,7.12,2.32
86,16.12,16.65,17.4,0.47,0,2.65,7.12,2.32
87,15.97,16.52,17.36,0.46,0,2.65,7.12,2.32
88,15.84,16.44,17.36,0.51,0,2.65,7.12,2.32
89,15.84,16.42,17.36,0.52,0,2.65,7.12,2.32
90,15.84,16.4,17.36,0.53,0,2.65,7.12,2.32
