k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,0,2.35,5.6,1.47
3,20,20,20,0,0,2.11,5.6,1.6
4,20,20,20,0,0,2.37,4.69,1.35
5,20,20,20,0,0.54,2.95,4.69,1.19
6,20,20,20,0,0.54,2.95,4.69,1.19
7,20,20,20,0,0,2.6,4.69,1.59
8,20,20,20,0,0,2.51,4.69,1.59
9,18.89,19.47,20,0.53,0,2.95,5.26,1.64
10,18.87,19.18,20,0.47,0,2.95,5.26,1.64
11,18.87,18.9,19,0.05,0,2.95,5.26,1.64
12,18.71,18.85,18.89,0.05,0,2.95,5.26,1.64
13,18.67,18.84,18.89,0.07,0,2.95,5.26,1.64
14,18.6,18.8,18.89,0.08,0,2.95,5.26,1.64
15,18.5,18.77,18.89,0.11,0,2.95,5.26,1.64
16,18,18.62,18.87,0.29,0,2.95,5.26,1.64
17,18,18.58,18.87,0.29,0,2.95,5.26,1.64
18,18,18.53,18.87,0.34,0,2.95,5.26,1.64
19,18,18.51,18.87,0.34,0,2.95,5.26,1.64
20,17.75,18.44,18.83,0.4,0,2.95,5.26,1.64
21,17.71,18.34,18.83,0.45,0,2.67,5.26,1.89
22,17.71,18.25,18.83,0.43,0,2.67,5.26,1.89
23,17.71,18.2,18.83,0.44,0,2.67,5.26,1.89
24,17.67,18.1,18.67,0.44,0,2.76,5.26,1.88
25,17.6,18.03,18.67,0.4,0,2.76,5.26,1.88
26,17.6,17.98,18.67,0.4,0,2.67,5.26,1.89
27,17.6,17.89,18.67,0.37,0,2.67,5.26,1.89
28,17.4,17.86,18.67,0.39,0,2.67,5.26,1.89
29,17.25,17.75,18.6,0.39,0,2.67,5.26,1.89
30,17,17.6,18.2,0.31,0,2.67,5.26,1.89
31,17,17.58,18.2,0.32,0,2.67,5.26,1.89
32,16.4,17.45,18.2,0.46,0,2.67,5.26,1.89
33,16.4,17.37,18.2,0.46,0,2.67,5.26,1.89
34,16.4,17.3,17.8,0.39,0,2.67,5.26,1.89
35,16.4,17.27,17.8,0.39,0,2.67,5.26,1.89
36,16.4,17.21,17.8,0.48,0,2.67,5.26,1.89
37,16.2,17.17,17.8,0.51,0,2.67,5.26,1.89
38,16,17.07,17.8,0.58,0,2.67,5.26,1.89
39,16,17.02,17.8,0.58,0,2.67,5.26,1.89
40,16,16.93,17.8,0.58,0,2.67,5.26,1.89
41,16,16.87,17.8,0.54,0,2.67,5.26,1.89
42,16,16.76,17.8,0.59,0,2.67,5.26,1.89
43,16,16.71,17.8,0.61,0,2.67,5.26,1.89
44,16,16.61,17.8,0.64,0,2.67,5.26,1.89
45,16,16.58,17.8,0.63,0,2.67,5.26,1.89
46,16,16.5,17.8,0.6,0,2.67,5.26,1.89
47,16,16.48,17.8,0.6,0,2.67,5.26,1.89
48,15.75,16.39,17.4,0.55,0,2.67,5.26,1.89
49,15.5,16.33,17.4,0.61,0,2.67,5.26,1.89
50,15,16.1,17.4,0.69,0,2.67,5.26,1.89
51,15,16.02,17.2,0.66,0,2.67,5.26,1.89
52,15,16.02,17.2,0.66,0,2.67,5.26,1.89
53,14.87,15.93,17.2,0.76,0,2.67,5.26,1.89
54,14.86,15.89,17.2,0.76,0,2.67,5.26,1.89
55,14.83,15.83,17,0.74,0,2.67,5.26,1.89
56,14.83,15.67,17,0.64,0,2.67,5.26,1.89
57,14.83,15.6,17,0.66,0,2.67,5.26,1.89
58,14.67,15.52,16.8,0.66,0,2.67,5.26,1.89
59,14.67,15.44,16.8,0.65,0,2.67,5.26,1.89
60,14.5,15.42,16.8,0.67,0,2.67,5.26,1.89
61,14.5,15.35,16.8,0.7,0,2.67,5.26,1.89
62,14.5,15.35,16.8,0.7,0,2.67,5.26,1.89
63,14.33,15.27,16.8,0.77,0,2.67,5.26,1.89
64,14.33,15.27,16.8,0.77,0,2.67,5.26,1.89
65,14,15.13,16.8,0.88,0,2.67,5.26,1.89
66,13.62,15.02,16.8,0.96,0,2.67,5.26,1.89
67,13.62,14.99,16.8,0.97,0,2.67,5.26,1.89
68,13.57,14.94,16.75,0.95,0,2.67,5.26,1.89
69,13.57,14.74,16.25,0.87,0,2.67,5.26,1.89
70,13.57,14.57,16,0.89,0,2.67,5.26,1.89
71,13.57,14.5,16,0.86,0,2.67,5.26,1.89
72,13.5,14.39,16,0.88,0,2.67,5.26,1.89
73,13.17,14.33,16,0.92,0,2.67,5.26,1.89
74,13.17,14.28,16,0.96,0,2.67,5.26,1.89
75,13.17,14.27,16,0.97,0,2.67,5.26,1.89
76,13.17,14.24,16,0.97,0,2.67,5.26,1.89
77,13.17,14.18,15.67,0.92,0,2.67,5.26,1.89
78,13.17,14.17,15.67,0.92,0,2.67,5.26,1.89
79,13.17,14.15,15.67,0.92,0,2.67,5.26,1.89
80,13,14.04,15.5,0.87,0,2.67,5.26,1.89
81,13,14.03,15.4,0.85,0,2.67,5.26,1.89
82,12.62,13.96,15.4,0.93,0,2.67,5.26,1.89
83,12.62,13.74,15.25,0.99,0,2.67,5.26,1.89
84,12.62,13.66,15.25,0.97,0,2.67,5.26,1.89
85,12.5,13.65,15.25,0.99,0,2.67,5.26,1.89
