k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,0,2.88,5.6,1.54
3,20,20,20,0,0,2.76,5.89,2.11
4,20,20,20,0,0,1.74,4.42,1.72
5,20,20,20,0,0,1.83,4.42,1.52
6,20,20,20,0,0,1.45,4.42,1.38
7,20,20,20,0,0,1.89,4.42,1.63
8,20,20,20,0,0,1.89,4.42,1.63
9,18.89,19.23,20,0.44,0,2.18,4.42,1.72
10,18.87,18.92,19,0.06,0,1.83,4.42,1.68
11,18.86,18.88,18.89,0.02,0,1.79,4.42,1.72
12,18.83,18.87,18.89,0.02,0,1.79,4.42,1.72
13,18.6,18.83,18.89,0.09,0,1.79,4.42,1.72
14,18.5,18.79,18.87,0.14,0,1.79,4.42,1.72
15,18.33,18.73,18.87,0.18,0,1.79,4.42,1.72
16,18.2,18.69,18.87,0.22,0,1.79,4.42,1.72
17,18,18.58,18.87,0.34,0,1.79,4.42,1.72
18,17.75,18.5,18.87,0.4,0,1.79,4.42,1.72
19,17.75,18.4,18.87,0.43,0,1.79,4.42,1.72
20,17.71,18.29,18.87,0.47,0,1.79,4.42,1.72
21,17.67,18.17,18.86,0.56,0,1.79,4.42,1.72
22,17.62,18.13,18.86,0.57,0,1.79,4.42,1.72
23,17.6,18.1,18.86,0.58,0,1.79,4.42,1.72
24,17.5,18.04,18.86,0.59,0,1.79,4.42,1.72
25,17,17.9,18.86,0.65,0,1.79,4.42,1.72
26,17,17.79,18.71,0.65,0,1.79,4.42,1.72
27,17,17.64,18.71,0.68,0,1.79,4.42,1.72
28,17,17.55,18.67,0.65,0,1.79,4.42,1.72
29,16.57,17.43,18.6,0.7,0,1.79,4.42,1.72
30,16.57,17.3,18.4,0.62,0,1.79,4.42,1.72
31,16.5,17.23,18.4,0.66,0,1.79,4.42,1.72
32,16.4,17.13,18.4,0.73,0,1.79,4.42,1.72
33,16.25,17,17.8,0.67,0,1.79,4.42,1.72
34,16.17,16.94,17.8,0.73,0,1.79,4.42,1.72
35,16,16.83,17.75,0.75,0,1.79,4.42,1.72
36,15.78,16.69,17.67,0.71,0,1.79,4.42,1.72
37,15.75,16.53,17.5,0.66,0,1.79,4.42,1.72
38,15.62,16.43,17.5,0.66,0,1.79,4.42,1.72
39,15.43,16.37,17.5,0.69,0,1.79,4.42,1.72
40,15.33,16.31,17.5,0.69,0,1.79,4.42,1.72
41,15.2,16.23,17.5,0.76,0,1.79,4.42,1.72
42,15,16.21,17.5,0.8,0,1.79,4.42,1.72
43,14.89,15.97,17.2,0.76,0,1.79,4.42,1.72
44,14.78,15.91,17.2,0.82,0,1.79,4.42,1.72
45,14.62,15.88,17.2,0.84,0,1.79,4.42,1.72
46,14.57,15.77,17.2,0.89,0,1.79,4.42,1.72
47,14.33,15.66,17,0.91,0,1.7,4.42,1.6
48,14,15.53,17,0.99,0,1.7,4.42,1.6
49,13.89,15.48,17,0.99,0,1.7,4.42,1.6
50,13.78,15.42,16.8,0.96,0,1.7,4.42,1.6
51,13.67,15.35,16.67,0.97,0,1.7,4.42,1.6
52,13.67,15.35,16.67,0.97,0,1.7,4.42,1.6
53,13.67,15.23,16.67,1.02,0,1.7,4.42,1.6
54,13.62,15.22,16.67,1.01,0,1.7,4.42,1.6
55,13.5,15.14,16.33,0.95,0,1.7,4.42,1.6
56,13.5,15.12,16.25,0.93,0,1.7,4.42,1.6
57,13.5,14.99,16,0.86,0,1.7,4.42,1.6
58,13.5,14.93,16,0.87,0,1.7,4.42,1.6
59,13.5,14.85,16,0.84,0,1.7,4.42,1.6
60,13.29,14.78,16,0.92,0,1.7,4.42,1.6
61,13,14.75,16,0.98,0,1.7,4.42,1.6
62,12.87,14.7,16,1.01,0,1.7,4.42,1.6
63,12.75,14.66,16,1.05,0,1.7,4.42,1.6
64,12.75,14.6,16,1.05,0,1.7,4.42,1.6
65,12.62,14.54,16,1.06,0,1.7,4.42,1.6
66,12.62,14.47,16,1.1,0,1.7,4.42,1.6
67,12.62,14.4,15.8,1.03,0,1.7,4.42,1.6
68,12.62,14.38,15.8,1.04,0,1.7,4.42,1.6
69,12.62,14.35,15.8,1.05,0,1.7,4.42,1.6
70,12.62,14.29,15.8,1.05,0,1.7,4.42,1.6
71,12.62,14.25,15.67,1.04,0,1.7,4.42,1.6
72,12.62,14.18,15.67,1.01,0,1.7,4.42,1.6
73,12.62,14.11,15.67,0.97,0,1.7,4.42,1.6
74,12.62,14.01,15.67,0.94,0,1.7,4.42,1.6
75,12.62,13.87,15.67,0.94,0,1.7,4.42,1.6
76,12.62,13.76,15.67,0.96,0,1.7,4.42,1.6
77,12.37,13.7,15.67,1.01,0,1.7,4.42,1.6
78,12.37,13.67,15.67,1.02,0,1.7,4.42,1.6
79,12,13.62,15.67,1.09,0,1.7,4.42,1.6
80,11.87,13.51,15.33,1,0,1.7,4.42,1.6
81,11.75,13.45,15.33,1.06,0,1.7,4.42,1.6
82,11.4,13.39,15.33,1.11,0,1.7,4.42,1.6
83,11.4,13.3,15.33,1.09,0,1.7,4.42,1.6
84,11.4,13.22,15,1.04,0,1.7,4.42,1.6
