k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,0,2.77,5.6,1.82
3,20,20,20,0,0.78,3.29,5.6,1.56
4,20,20,20,0,0,3.04,5.6,1.86
5,20,20,20,0,0.78,3.01,6.22,1.68
6,20,20,20,0,0.78,3.01,6.22,1.68
7,20,20,20,0,0.78,2.86,5.09,1.39
8,20,20,20,0,0,2.46,5.09,1.71
9,18.89,19.31,20,0.46,0,2.55,5.09,1.59
10,18.75,18.97,19.5,0.2,0,2.55,5.09,1.59
11,18.71,18.86,19,0.08,0,2.55,5.09,1.59
12,18.67,18.82,18.89,0.08,0,2.55,5.09,1.59
13,18.6,18.78,18.89,0.1,0,2.55,5.09,1.59
14,18.5,18.75,18.89,0.13,0,2.55,5.09,1.59
15,18.33,18.67,18.86,0.14,0,2.55,5.09,1.59
16,18,18.52,18.86,0.31,0,2.55,5.09,1.59
17,18,18.46,18.83,0.34,0,2.55,5.09,1.59
18,18,18.42,18.83,0.37,0,2.55,5.09,1.59
19,17.71,18.36,18.83,0.4,0,2.55,5.09,1.59
20,17.5,18.25,18.75,0.47,0,2.55,5.09,1.59
21,17.4,18.13,18.71,0.53,0,2.55,5.09,1.59
22,17.4,18.1,18.71,0.52,0,2.55,5.09,1.59
23,17.4,18.06,18.71,0.55,0,2.55,5.09,1.59
24,17.4,18.05,18.71,0.57,0,2.55,5.09,1.59
25,17.25,17.98,18.67,0.55,0,2.55,5.09,1.59
26,17,17.75,18.67,0.59,0,2.55,5.09,1.59
27,16.89,17.66,18.67,0.55,0,2.55,5.09,1.59
28,16.89,17.64,18.67,0.57,0,2.55,5.09,1.59
29,16.89,17.53,18.5,0.46,0,2.55,5.09,1.59
30,16.89,17.49,18.5,0.46,0,2.55,5.09,1.59
31,16.87,17.47,18.5,0.46,0,2.55,5.09,1.59
32,16.87,17.42,18.5,0.46,0,2.55,5.09,1.59
33,16.75,17.35,18.5,0.47,0,2.55,5.09,1.59
34,16.57,17.23,17.83,0.35,0,2.55,5.09,1.59
35,16.5,17.23,17.83,0.37,0,2.55,5.09,1.59
36,16.2,17.11,17.83,0.45,0,2.55,5.09,1.59
37,16,16.98,17.83,0.51,0,2.55,5.09,1.59
38,15.89,16.9,17.83,0.55,0,2.55,5.09,1.59
39,15.89,16.74,17.67,0.52,0,2.55,5.09,1.59
40,15.89,16.72,17.67,0.53,0,2.55,5.09,1.59
41,15.78,16.62,17.6,0.56,0,2.55,5.09,1.59
42,15.78,16.56,17.6,0.55,0,2.55,5.09,1.59
43,15.75,16.56,17.6,0.56,0,2.55,5.09,1.59
44,15.62,16.51,17.6,0.59,0,2.55,5.09,1.59
45,15.57,16.42,17.6,0.61,0,2.55,5.09,1.59
46,15.57,16.42,17.6,0.61,0,2.55,5.09,1.59
47,15.57,16.36,17.4,0.52,0,2.55,5.09,1.59
48,15.5,16.31,17.4,0.5,0,2.55,5.09,1.59
49,15.33,16.17,17.4,0.58,0,2.55,5.09,1.59
50,15.2,16.09,17.4,0.58,0,2.55,5.09,1.59
51,14.87,15.96,16.8,0.5,0,2.55,5.09,1.59
52,14.87,15.96,16.75,0.49,0,2.55,5.09,1.59
53,14.75,15.91,16.67,0.5,0,2.55,5.09,1.59
54,14.57,15.86,16.6,0.53,0,2.55,5.09,1.59
55,14.5,15.71,16.5,0.57,0,2.55,5.09,1.59
56,14.5,15.68,16.25,0.53,0,2.46,5.09,1.65
57,14,15.46,16.2,0.69,0,2.46,5.09,1.65
58,14,15.45,16.2,0.69,0,2.46,5.09,1.65
59,14,15.41,16,0.66,0,2.46,5.09,1.65
60,14,15.36,16,0.71,0,2.46,5.09,1.65
61,13.87,15.31,16,0.72,0,2.46,5.09,1.65
62,13.75,15.16,16,0.64,0,2.46,5.09,1.65
63,13.57,15.01,16,0.65,0,2.46,5.09,1.65
64,13.5,15,16,0.67,0,2.46,5.09,1.65
65,13.5,14.95,16,0.66,0,2.46,5.09,1.65
66,13.5,14.92,16,0.67,0,2.46,5.09,1.65
67,13.5,14.8,15.67,0.64,0,2.46,5.09,1.65
68,13.5,14.69,15.67,0.69,0,2.46,5.09,1.65
69,13.33,14.57,15.67,0.78,0,2.46,5.09,1.65
70,13.2,14.52,15.67,0.79,0,2.46,5.09,1.65
71,13.2,14.4,15.67,0.85,0,2.46,5.09,1.65
72,13,14.34,15.5,0.86,0,2.46,5.09,1.65
73,13,14.29,15.43,0.81,0,2.46,5.09,1.65
74,13,14.2,15.43,0.78,0,2.46,5.09,1.65
75,12.67,14.1,15.43,0.84,0,2.46,5.09,1.65
76,12.67,14,15.43,0.87,0,2.46,5.09,1.65
77,12.67,13.97,15.29,0.86,0,2.46,5.09,1.65
78,12.67,13.93,15.29,0.85,0,2.46,5.09,1.65
79,12.33,13.75,15.29,0.98,0,2.46,5.09,1.65
80,12.25,13.75,15.29,0.99,0,2.46,5.09,1.65
81,12,13.71,15.29,1.03,0,2.46,5.09,1.65
82,12,13.68,15.29,1.04,0,2.46,5.09,1.65
83,12,13.67,15.29,1.06,0,2.46,5.09,1.65
84,12,13.59,15.17,1.11,0,2.46,5.09,1.65
