k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,0,2.51,5.6,1.58
3,20,20,20,0,0,2.45,5.6,1.57
4,20,20,20,0,0,2.99,8.77,2.34
5,20,20,20,0,0,2.15,3.33,1.23
6,20,20,20,0,0,1.84,3.58,1.35
7,20,20,20,0,0,1.74,3.58,1.32
8,20,20,20,0,0,1.86,5.24,1.77
9,18.89,19.27,20,0.45,0,2.29,5.94,1.86
10,18.87,19.05,19.67,0.29,0,2.55,6.15,2.2
11,18.71,18.94,19.5,0.21,0,2.55,6.15,2.2
12,18.67,18.83,19,0.1,0,2.55,6.15,2.2
13,18.6,18.79,18.89,0.11,0,2.55,6.15,2.2
14,18.25,18.74,18.89,0.2,0,2.55,6.15,2.2
15,18,18.68,18.89,0.27,0,2.55,6.15,2.2
16,18,18.64,18.89,0.28,0,2.55,6.15,2.2
17,18,18.55,18.89,0.34,0,2.55,6.15,2.2
18,18,18.44,18.87,0.39,0,2.55,6.15,2.2
19,17.75,18.41,18.86,0.42,0,2.55,6.15,2.2
20,17.71,18.32,18.86,0.44,0,2.55,6.15,2.2
21,17.67,18.24,18.75,0.46,0,2.55,6.15,2.2
22,17.6,18.08,18.71,0.45,0,2.55,6.15,2.2
23,17.33,17.92,18.71,0.49,0,2.55,6.15,2.2
24,17.25,17.8,18.71,0.51,0,2.55,6.15,2.2
25,17,17.71,18.71,0.57,0,2.55,6.15,2.2
26,17,17.67,18.71,0.58,0,2.55,6.15,2.2
27,17,17.64,18.71,0.61,0,2.55,6.15,2.2
28,16.75,17.56,18.6,0.62,0,2.55,6.15,2.2
29,16.57,17.52,18.6,0.63,0,2.55,6.15,2.2
30,16.5,17.44,18.4,0.59,0,2.55,6.15,2.2
31,16.4,17.41,18.25,0.57,0,2.55,6.15,2.2
32,16,17.27,18.2,0.61,0,2.55,6.15,2.2
33,16,17.11,18.2,0.7,0,2.55,6.15,2.2
34,16,17.04,17.83,0.67,0,2.55,6.15,2.2
35,15.87,16.91,17.67,0.65,0,2.55,6.15,2.2
36,15.75,16.83,17.67,0.65,0,2.55,6.15,2.2
37,15.57,16.74,17.5,0.67,0,2.55,6.15,2.2
38,15.5,16.7,17.5,0.71,0,2.55,6.15,2.2
39,15.2,16.59,17.33,0.69,0,2.55,6.15,2.2
40,15.2,16.55,17.25,0.66,0,2.55,6.15,2.2
41,15,16.44,17,0.65,0,2.55,6.15,2.2
42,15,16.35,17,0.62,0,2.55,6.15,2.2
43,15,16.3,17,0.61,0,2.55,6.15,2.2
44,15,16.25,17,0.64,0,2.55,6.15,2.2
45,15,16.16,17,0.67,0,2.55,6.15,2.2
46,14.87,16.11,17,0.73,0,2.55,6.15,2.2
47,14.75,16.03,17,0.79,0,2.55,6.15,2.2
48,14.57,15.95,17,0.81,0,2.55,6.15,2.2
49,14.57,15.85,16.62,0.79,0,2.55,6.15,2.2
50,14.17,15.62,16.62,0.83,0,2.55,6.15,2.2
51,14,15.59,16.62,0.88,0,2.55,6.15,2.2
52,13.78,15.5,16.57,0.91,0,2.55,6.15,2.2
53,13.67,15.31,16.17,0.83,0,2.55,6.15,2.2
54,13.67,15.25,16.17,0.84,0,2.55,6.15,2.2
55,13.62,15.14,16.17,0.81,0,2.55,6.15,2.2
56,13.43,15.1,16,0.83,0,2.55,6.15,2.2
57,13.43,15.1,16,0.83,0,2.55,6.15,2.2
58,13.43,15.08,16,0.85,0,2.55,6.15,2.2
59,13.43,15,16,0.9,0,2.55,6.15,2.2
60,13.43,15,16,0.9,0,2.55,6.15,2.2
61,13.43,14.96,16,0.91,0,2.55,6.15,2.2
62,13.43,14.89,16,0.92,0,2.55,6.15,2.2
63,13.43,14.81,16,0.92,0,2.55,6.15,2.2
64,13.33,14.75,16,0.9,0,2.55,6.15,2.2
65,13.17,14.54,16,0.92,0,2.55,6.15,2.2
66,12.62,14.47,16,1.04,0,2.55,6.15,2.2
67,12.5,14.44,16,1.07,0,2.55,6.15,2.2
68,12.43,14.4,16,1.13,0,2.55,6.15,2.2
69,12.29,14.26,16,1.11,0,2.55,6.15,2.2
70,12.17,14.22,16,1.14,0,2.55,6.15,2.2
71,12,14.19,16,1.18,0,2.55,6.15,2.2
72,12,14.11,15.5,1.07,0,2.55,6.15,2.2
73,12,14.07,15.5,1.08,0,2.55,6.15,2.2
74,11.78,14.02,15.5,1.1,0,2.55,6.15,2.2
75,11.56,13.94,15.5,1.15,0,2.55,6.15,2.2
76,11.56,13.87,15.25,1.16,0,2.55,6.15,2.2
77,11.56,13.82,15.25,1.16,0,2.55,6.15,2.2
78,11.44,13.78,15.25,1.19,0,2.55,6.15,2.2
79,11.37,13.7,15.25,1.26,0,2.55,6.15,2.2
80,11.25,13.63,15.25,1.33,0,2.55,6.15,2.2
81,11.14,13.55,15,1.3,0,2.55,6.15,2.2
82,11.14,13.54,15,1.3,0,2.55,6.15,2.2
83,11.14,13.41,15,1.34,0,2.55,6.15,2.2
84,11,13.31,15,1.33,0,2.55,6.15,2.2
85,11,13.23,15,1.27,0,2.55,6.15,2.2
86,11,13.18,14.86,1.27,0,2.55,6.15,2.2
