k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,1.59,3.01,5.6,1.24
3,20,20,20,0,1.59,3.09,5.6,1.18
4,20,20,20,0,0,2.94,5.94,1.6
5,20,20,20,0,0,2.63,5.94,1.96
6,20,20,20,0,0,2.56,5.94,1.86
7,20,20,20,0,0,2.02,4.42,1.47
8,20,20,20,0,0,1.93,3.9,1.33
9,18.89,19.29,20,0.43,0,1.9,3.9,1.55
10,18.87,19.03,20,0.34,0,2.47,5.63,1.78
11,18.71,18.87,18.89,0.05,0,2.47,5.63,1.78
12,18.71,18.82,18.89,0.07,0,2.47,5.63,1.78
13,18.67,18.8,18.89,0.08,0,2.47,5.63,1.78
14,18.6,18.78,18.89,0.1,0,2.47,5.63,1.78
15,18.25,18.71,18.89,0.2,0,2.47,5.63,1.78
16,18,18.61,18.89,0.31,0,2.47,5.63,1.78
17,18,18.55,18.89,0.32,0,2.47,5.63,1.78
18,18,18.46,18.87,0.39,0,2.47,5.63,1.78
19,17.89,18.39,18.86,0.44,0,2.47,5.63,1.78
20,17.75,18.34,18.86,0.45,0,2.47,5.63,1.78
21,17.57,18.3,18.86,0.48,0,2.08,5.63,1.86
22,17.5,18.2,18.86,0.55,0,2.47,5.63,1.78
23,17.4,18.16,18.86,0.58,0,2.47,5.63,1.78
24,17.25,18.11,18.83,0.62,0,2.47,5.63,1.78
25,17,18.02,18.8,0.68,0,2.08,5.63,1.86
26,16.89,17.92,18.67,0.68,0,2.08,5.63,1.86
27,16.78,17.86,18.67,0.67,0,2.08,5.63,1.86
28,16.67,17.71,18.67,0.66,0,2.08,5.63,1.86
29,16.67,17.61,18.67,0.62,0,2.08,5.63,1.86
30,16.62,17.47,18.67,0.57,0,2.08,5.63,1.86
31,16.57,17.38,18.67,0.62,0,1.78,5.63,1.83
32,16.57,17.33,18.6,0.61,0,1.78,5.63,1.83
33,16.5,17.27,18.6,0.62,0,1.78,5.63,1.83
34,16.43,17.25,18.6,0.63,0,1.78,5.63,1.83
35,16.33,17.12,18,0.52,0,1.78,5.63,1.83
36,16.33,17.06,18,0.57,0,1.78,5.63,1.83
37,16.2,16.99,18,0.56,0,1.78,5.63,1.83
38,16.2,16.92,18,0.56,0,1.78,5.63,1.83
39,16,16.86,18,0.58,0,1.78,5.63,1.83
40,15.86,16.71,17.5,0.52,0,1.78,5.63,1.83
41,15.71,16.64,17.5,0.59,0,1.78,5.63,1.83
42,15.5,16.51,17.5,0.67,0,1.78,5.63,1.83
43,15.5,16.5,17.5,0.68,0,1.78,5.63,1.83
44,15.4,16.46,17.5,0.71,0,1.78,5.63,1.83
45,15,16.29,17.25,0.65,0,1.78,5.63,1.83
46,15,16.26,17.25,0.66,0,1.78,5.63,1.83
47,15,16.18,17,0.68,0,1.78,5.63,1.83
48,15,16,16.8,0.65,0,1.78,5.63,1.83
49,15,15.92,16.8,0.69,0,1.78,5.63,1.83
50,15,15.88,16.75,0.67,0,1.78,5.63,1.83
51,15,15.88,16.75,0.67,0,1.78,5.63,1.83
52,15,15.88,16.75,0.67,0,1.78,5.63,1.83
53,15,15.88,16.75,0.67,0,1.78,5.63,1.83
54,15,15.88,16.75,0.67,0,1.78,5.63,1.83
55,15,15.88,16.75,0.67,0,1.78,5.63,1.83
56,15,15.88,16.75,0.67,0,1.78,5.63,1.83
57,15,15.88,16.75,0.67,0,1.78,5.63,1.83
58,15,15.88,16.75,0.67,0,1.78,5.63,1.83
59,15,15.88,16.75,0.67,0,1.78,5.63,1.83
60,15,15.88,16.75,0.67,0,1.78,5.63,1.83
61,15,15.88,16.75,0.67,0,1.78,5.63,1.83
62,15,15.86,16.75,0.67,0,1.78,5.63,1.83
63,15,15.86,16.75,0.67,0,1.78,5.63,1.83
64,14.96,15.85,16.75,0.68,0,1.78,5.63,1.83
65,14.96,15.85,16.75,0.69,0,1.78,5.63,1.83
66,14.96,15.84,16.75,0.69,0,1.78,5.63,1.83
67,14.96,15.83,16.72,0.69,0,1.78,5.63,1.83
68,14.95,15.82,16.72,0.7,0,1.78,5.63,1.83
69,14.94,15.81,16.72,0.71,0,1.78,5.63,1.83
70,14.93,15.81,16.71,0.71,0,1.78,5.63,1.83
71,14.93,15.81,16.71,0.71,0,1.78,5.63,1.83
72,14.93,15.8,16.69,0.71,0,1.78,5.63,1.83
73,14.92,15.8,16.67,0.71,0,1.78,5.63,1.83
74,14.92,15.8,16.65,0.7,0,1.78,5.63,1.83
75,14.92,15.79,16.63,0.7,0,1.78,5.63,1.83
76,14.92,15.78,16.61,0.69,0,1.78,5.63,1.83
77,14.92,15.78,16.59,0.69,0,1.78,5.63,1.83
78,14.91,15.77,16.58,0.7,0,1.78,5.63,1.83
79,14.91,15.76,16.55,0.69,0,1.78,5.63,1.83
80,14.91,15.75,16.52,0.68,0,1.78,5.63,1.83
81,14.91,15.74,16.52,0.68,0,1.78,5.63,1.83
82,14.91,15.74,16.49,0.67,0,1.78,5.63,1.83
83,14.91,15.73,16.49,0.67,0,1.78,5.63,1.83
84,14.91,15.73,16.49,0.67,0,1.78,5.63,1.83
