k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,20,20,20,0,1.59,2.88,5.6,1.2
1,20,20,20,0,1.59,2.88,5.6,1.2
2,20,20,20,0,1.59,2.99,5.6,1.37
3,20,20,20,0,0.78,3.15,6.22,1.94
4,20,20,20,0,0,2.17,5.19,1.86
5,20,20,20,0,0,2.17,5.19,1.86
6,20,20,20,0,0,2.28,5.11,1.93
7,20,20,20,0,0,1.95,5.11,2.02
8,20,20,20,0,0,2.11,5.11,1.91
9,18.89,19.29,20,0.49,0,1.93,5.11,2.02
10,18.89,18.91,19,0.05,0,1.93,5.11,2.02
11,18.86,18.88,18.89,0.01,0,1.93,5.11,2.02
12,18.67,18.84,18.89,0.06,0,1.93,5.11,2.02
13,18.6,18.79,18.87,0.1,0,1.93,5.11,2.02
14,18.25,18.71,18.87,0.22,0,1.93,5.11,2.02
15,18,18.66,18.87,0.31,0,1.93,5.11,2.02
16,18,18.56,18.87,0.36,0,1.93,5.11,2.02
17,18,18.47,18.86,0.41,0,1.93,5.11,2.02
18,17.75,18.41,18.86,0.45,0,1.93,5.11,2.02
19,17.71,18.34,18.86,0.53,0,1.93,5.11,2.02
20,17.71,18.26,18.83,0.52,0,1.93,5.11,2.02
21,17.4,18.19,18.83,0.53,0,2.02,5.11,1.94
22,17.25,18.14,18.83,0.56,0,2.02,5.11,1.94
23,17,18.04,18.83,0.58,0,2.02,5.11,1.94
24,17,17.92,18.83,0.57,0,2.02,5.11,1.94
25,16.78,17.77,18.83,0.57,0,2.02,5.11,1.94
26,16.78,17.68,18.67,0.54,0,2.02,5.11,1.94
27,16.78,17.58,18.4,0.5,0,2.02,5.11,1.94
28,16.62,17.48,18.4,0.56,0,2.02,5.11,1.94
29,16.57,17.3,17.8,0.48,0,2.02,5.11,1.94
30,16.5,17.23,17.8,0.49,0,2.02,5.11,1.94
31,16.2,17.15,17.8,0.58,0,2.02,5.11,1.94
32,16,17.13,17.8,0.62,0,2.02,5.11,1.94
33,15.89,17.06,17.8,0.62,0,2.02,5.11,1.94
34,15.78,16.94,17.75,0.64,0,2.02,5.11,1.94
35,15.78,16.79,17.71,0.64,0,2.02,5.11,1.94
36,15.78,16.74,17.71,0.61,0,2.02,5.11,1.94
37,15.78,16.62,17.6,0.64,0,2.02,5.11,1.94
38,15.78,16.56,17.6,0.61,0,2.02,5.11,1.94
39,15.62,16.5,17.6,0.66,0,2.02,5.11,1.94
40,15.57,16.36,17.6,0.6,0,2.02,5.11,1.94
41,15.57,16.32,17.6,0.61,0,2.02,5.11,1.94
42,15.43,16.13,17.17,0.49,0,2.02,5.11,1.94
43,15.43,16.1,17.17,0.51,0,2.02,5.11,1.94
44,15.2,16.03,17.17,0.59,0,2.02,5.11,1.94
45,15.2,16.01,17.17,0.59,0,2.02,5.11,1.94
46,15.17,15.93,17.17,0.64,0,2.02,5.11,1.94
47,15.17,15.78,17.17,0.67,0,2.02,5.11,1.94
48,15,15.69,16.83,0.64,0,2.02,5.11,1.94
49,15,15.63,16.6,0.62,0,2.02,5.11,1.94
50,14.75,15.49,16.6,0.66,0,2.02,5.11,1.94
51,14.75,15.47,16.6,0.67,0,2.02,5.11,1.94
52,14.75,15.45,16.6,0.68,0,2.02,5.11,1.94
53,14.62,15.38,16.6,0.69,0,2.02,5.11,1.94
54,14.62,15.35,16.6,0.71,0,2.02,5.11,1.94
55,14.62,15.29,16.6,0.73,0,2.02,5.11,1.94
56,14.62,15.23,16.6,0.74,0,2.02,5.11,1.94
57,14.4,15.17,16.6,0.78,0,2.02,5.11,1.94
58,14,15.08,16.6,0.85,0,2.02,5.11,1.94
59,13.87,15.05,16.6,0.87,0,2.02,5.11,1.94
60,13.86,15.01,16.6,0.88,0,2.02,5.11,1.94
61,13.86,14.97,16.6,0.91,0,2.02,5.11,1.94
62,13.8,14.9,16.5,0.94,0,2.02,5.11,1.94
63,13.71,14.84,16.5,0.99,0,2.02,5.11,1.94
64,13.6,14.78,16.5,1.05,0,2.02,5.11,1.94
65,13.4,14.72,16.5,1.07,0,2.02,5.11,1.94
66,13.4,14.68,16.5,1.11,0,2.02,5.11,1.94
67,13.37,14.6,16.5,1.12,0,2.02,5.11,1.94
68,13.2,14.46,16.5,1.17,0,2.02,5.11,1.94
69,13.14,14.45,16.5,1.19,0,2.02,5.11,1.94
70,13,14.39,16.5,1.2,0,2.02,5.11,1.94
71,13,14.31,16.25,1.12,0,2.02,5.11,1.94
72,13,14.27,16,1.08,0,2.02,5.11,1.94
73,12.75,14.23,16,1.13,0,2.02,5.11,1.94
74,12.75,14.13,16,1.07,0,2.02,5.11,1.94
75,12.57,14.01,16,1.07,0,2.02,5.11,1.94
76,12.57,13.97,16,1.05,0,2.02,5.11,1.94
77,12.5,13.85,15.5,0.96,0,2.02,5.11,1.94
78,12.33,13.82,15.5,0.99,0,2.02,5.11,1.94
79,11.89,13.69,15.5,1.11,0,2.02,5.11,1.94
80,11.78,13.63,15.5,1.17,0,2.02,5.11,1.94
81,11.78,13.47,15.5,1.2,0,2.02,5.11,1.94
82,11.78,13.4,15.5,1.23,0,2.02,5.11,1.94
83,11.78,13.33,15.5,1.23,0,2.02,5.11,1.94
84,11.78,13.3,15.5,1.2,0,2.02,5.11,1.94
