New Strategy
100 Voters 20 Alternatives 
Run 0: 150 questions:
Question{QuestionVoter{voter=Voter{65}, a=20, b=17}}
Question{QuestionVoter{voter=Voter{62}, a=10, b=3}}
Question{QuestionVoter{voter=Voter{61}, a=7, b=5}}
Question{QuestionVoter{voter=Voter{47}, a=7, b=13}}
Question{QuestionVoter{voter=Voter{72}, a=7, b=18}}
Question{QuestionVoter{voter=Voter{7}, a=19, b=2}}
Question{QuestionVoter{voter=Voter{65}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{4}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{89}, a=19, b=4}}
Question{QuestionVoter{voter=Voter{15}, a=19, b=5}}
Question{QuestionVoter{voter=Voter{30}, a=19, b=5}}
Question{QuestionVoter{voter=Voter{44}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{93}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{4}, a=18, b=13}}
Question{QuestionVoter{voter=Voter{50}, a=18, b=12}}
Question{QuestionVoter{voter=Voter{13}, a=18, b=13}}
Question{QuestionVoter{voter=Voter{58}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{39}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{88}, a=18, b=15}}
Question{QuestionVoter{voter=Voter{76}, a=18, b=6}}
Question{QuestionVoter{voter=Voter{98}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{29}, a=19, b=17}}
Question{QuestionVoter{voter=Voter{11}, a=19, b=17}}
Question{QuestionVoter{voter=Voter{55}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{27}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{75}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{57}, a=19, b=17}}
Question{QuestionVoter{voter=Voter{69}, a=18, b=16}}
Question{QuestionVoter{voter=Voter{10}, a=18, b=3}}
Question{QuestionVoter{voter=Voter{65}, a=18, b=5}}
Question{QuestionVoter{voter=Voter{55}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{59}, a=18, b=4}}
Question{QuestionVoter{voter=Voter{30}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{100}, a=18, b=14}}
Question{QuestionVoter{voter=Voter{25}, a=18, b=14}}
Question{QuestionVoter{voter=Voter{87}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{27}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{63}, a=18, b=2}}
Question{QuestionVoter{voter=Voter{99}, a=18, b=14}}
Question{QuestionVoter{voter=Voter{51}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{54}, a=16, b=13}}
Question{QuestionVoter{voter=Voter{50}, a=16, b=12}}
Question{QuestionVoter{voter=Voter{96}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{91}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{24}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{48}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{94}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{14}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{54}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{86}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{7}, a=14, b=12}}
Question{QuestionVoter{voter=Voter{94}, a=19, b=7}}
Question{QuestionVoter{voter=Voter{91}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{94}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{27}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{96}, a=18, b=11}}
Question{QuestionVoter{voter=Voter{40}, a=18, b=11}}
Question{QuestionVoter{voter=Voter{100}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{19}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{56}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{21}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{75}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{97}, a=16, b=2}}
Question{QuestionVoter{voter=Voter{68}, a=16, b=1}}
Question{QuestionVoter{voter=Voter{10}, a=16, b=2}}
Question{QuestionVoter{voter=Voter{82}, a=16, b=1}}
Question{QuestionVoter{voter=Voter{12}, a=16, b=2}}
Question{QuestionVoter{voter=Voter{58}, a=14, b=3}}
Question{QuestionVoter{voter=Voter{13}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{33}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{96}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{11}, a=14, b=3}}
Question{QuestionVoter{voter=Voter{3}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{20}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{52}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{34}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{73}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{65}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{38}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{96}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{16}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{13}, a=14, b=6}}
Question{QuestionVoter{voter=Voter{37}, a=14, b=9}}
Question{QuestionVoter{voter=Voter{35}, a=14, b=13}}
Question{QuestionVoter{voter=Voter{28}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{25}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{4}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{68}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{13}, a=10, b=12}}
Question{QuestionVoter{voter=Voter{36}, a=19, b=10}}
Question{QuestionVoter{voter=Voter{19}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{94}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{54}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{64}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{36}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{11}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{63}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{90}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{97}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{19}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{17}, a=14, b=1}}
Question{QuestionVoter{voter=Voter{90}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{50}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{20}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{9}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{28}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{31}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{31}, a=14, b=11}}
Questions to the voters: 150.0 Question to the committee: 0.0
Duration 44.18100 seconds 

Run 1: 150 questions:
Question{QuestionVoter{voter=Voter{27}, a=20, b=10}}
Question{QuestionVoter{voter=Voter{96}, a=20, b=9}}
Question{QuestionVoter{voter=Voter{24}, a=20, b=19}}
Question{QuestionVoter{voter=Voter{87}, a=20, b=5}}
Question{QuestionVoter{voter=Voter{8}, a=20, b=17}}
Question{QuestionVoter{voter=Voter{2}, a=20, b=8}}
Question{QuestionVoter{voter=Voter{55}, a=20, b=9}}
Question{QuestionVoter{voter=Voter{77}, a=20, b=8}}
Question{QuestionVoter{voter=Voter{46}, a=20, b=18}}
Question{QuestionVoter{voter=Voter{72}, a=20, b=16}}
Question{QuestionVoter{voter=Voter{4}, a=20, b=5}}
Question{QuestionVoter{voter=Voter{5}, a=20, b=11}}
Question{QuestionVoter{voter=Voter{7}, a=20, b=2}}
Question{QuestionVoter{voter=Voter{15}, a=20, b=1}}
Question{QuestionVoter{voter=Voter{98}, a=20, b=3}}
Question{QuestionVoter{voter=Voter{66}, a=20, b=4}}
Question{QuestionVoter{voter=Voter{70}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{34}, a=20, b=16}}
Question{QuestionVoter{voter=Voter{13}, a=20, b=9}}
Question{QuestionVoter{voter=Voter{48}, a=20, b=6}}
Question{QuestionVoter{voter=Voter{13}, a=20, b=13}}
Question{QuestionVoter{voter=Voter{79}, a=20, b=10}}
Question{QuestionVoter{voter=Voter{92}, a=20, b=14}}
Question{QuestionVoter{voter=Voter{36}, a=20, b=13}}
Question{QuestionVoter{voter=Voter{67}, a=20, b=15}}
Question{QuestionVoter{voter=Voter{93}, a=20, b=7}}
Question{QuestionVoter{voter=Voter{27}, a=20, b=8}}
Question{QuestionVoter{voter=Voter{64}, a=20, b=13}}
Question{QuestionVoter{voter=Voter{9}, a=20, b=8}}
Question{QuestionVoter{voter=Voter{87}, a=19, b=6}}
Question{QuestionVoter{voter=Voter{50}, a=19, b=10}}
Question{QuestionVoter{voter=Voter{47}, a=18, b=11}}
Question{QuestionVoter{voter=Voter{86}, a=17, b=3}}
Question{QuestionVoter{voter=Voter{33}, a=15, b=4}}
Question{QuestionVoter{voter=Voter{57}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{28}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{22}, a=14, b=16}}
Question{QuestionVoter{voter=Voter{36}, a=12, b=2}}
Question{QuestionVoter{voter=Voter{40}, a=12, b=18}}
Question{QuestionVoter{voter=Voter{24}, a=12, b=17}}
Question{QuestionVoter{voter=Voter{67}, a=12, b=1}}
Question{QuestionVoter{voter=Voter{60}, a=12, b=15}}
Question{QuestionVoter{voter=Voter{4}, a=12, b=5}}
Question{QuestionVoter{voter=Voter{69}, a=11, b=7}}
Question{QuestionVoter{voter=Voter{47}, a=11, b=15}}
Question{QuestionVoter{voter=Voter{82}, a=11, b=7}}
Question{QuestionVoter{voter=Voter{38}, a=11, b=18}}
Question{QuestionVoter{voter=Voter{11}, a=4, b=1}}
Question{QuestionVoter{voter=Voter{22}, a=3, b=2}}
Question{QuestionVoter{voter=Voter{51}, a=19, b=15}}
Question{QuestionVoter{voter=Voter{44}, a=19, b=7}}
Question{QuestionVoter{voter=Voter{84}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{51}, a=19, b=6}}
Question{QuestionVoter{voter=Voter{97}, a=19, b=17}}
Question{QuestionVoter{voter=Voter{99}, a=19, b=8}}
Question{QuestionVoter{voter=Voter{40}, a=19, b=8}}
Question{QuestionVoter{voter=Voter{61}, a=19, b=8}}
Question{QuestionVoter{voter=Voter{53}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{22}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{46}, a=19, b=6}}
Question{QuestionVoter{voter=Voter{76}, a=19, b=6}}
Question{QuestionVoter{voter=Voter{2}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{97}, a=19, b=5}}
Question{QuestionVoter{voter=Voter{73}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{96}, a=18, b=10}}
Question{QuestionVoter{voter=Voter{4}, a=18, b=6}}
Question{QuestionVoter{voter=Voter{72}, a=18, b=16}}
Question{QuestionVoter{voter=Voter{70}, a=17, b=1}}
Question{QuestionVoter{voter=Voter{85}, a=17, b=7}}
Question{QuestionVoter{voter=Voter{29}, a=17, b=13}}
Question{QuestionVoter{voter=Voter{98}, a=17, b=2}}
Question{QuestionVoter{voter=Voter{47}, a=17, b=4}}
Question{QuestionVoter{voter=Voter{97}, a=17, b=6}}
Question{QuestionVoter{voter=Voter{58}, a=17, b=7}}
Question{QuestionVoter{voter=Voter{88}, a=17, b=2}}
Question{QuestionVoter{voter=Voter{30}, a=17, b=8}}
Question{QuestionVoter{voter=Voter{55}, a=17, b=8}}
Question{QuestionVoter{voter=Voter{41}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{4}, a=17, b=5}}
Question{QuestionVoter{voter=Voter{90}, a=17, b=9}}
Question{QuestionVoter{voter=Voter{52}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{64}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{88}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{39}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{80}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{40}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{15}, a=17, b=16}}
Question{QuestionVoter{voter=Voter{48}, a=17, b=10}}
Question{QuestionVoter{voter=Voter{65}, a=17, b=14}}
Question{QuestionVoter{voter=Voter{93}, a=17, b=16}}
Question{QuestionVoter{voter=Voter{67}, a=17, b=16}}
Question{QuestionVoter{voter=Voter{45}, a=17, b=16}}
Question{QuestionVoter{voter=Voter{82}, a=17, b=18}}
Question{QuestionVoter{voter=Voter{92}, a=17, b=18}}
Question{QuestionVoter{voter=Voter{47}, a=17, b=18}}
Question{QuestionVoter{voter=Voter{25}, a=16, b=4}}
Question{QuestionVoter{voter=Voter{65}, a=16, b=13}}
Question{QuestionVoter{voter=Voter{68}, a=16, b=1}}
Question{QuestionVoter{voter=Voter{12}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{99}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{52}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{60}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{100}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{10}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{60}, a=14, b=3}}
Question{QuestionVoter{voter=Voter{5}, a=16, b=5}}
Question{QuestionVoter{voter=Voter{62}, a=16, b=5}}
Question{QuestionVoter{voter=Voter{56}, a=16, b=5}}
Question{QuestionVoter{voter=Voter{92}, a=16, b=6}}
Question{QuestionVoter{voter=Voter{73}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{52}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{15}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{31}, a=16, b=2}}
Question{QuestionVoter{voter=Voter{99}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{100}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{34}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{74}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{35}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{67}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{84}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{45}, a=14, b=10}}
Question{QuestionVoter{voter=Voter{30}, a=14, b=7}}
Question{QuestionVoter{voter=Voter{87}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{83}, a=14, b=7}}
Question{QuestionVoter{voter=Voter{38}, a=14, b=1}}
Question{QuestionVoter{voter=Voter{11}, a=14, b=18}}
Question{QuestionVoter{voter=Voter{37}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{74}, a=14, b=13}}
Question{QuestionVoter{voter=Voter{54}, a=14, b=13}}
Question{QuestionVoter{voter=Voter{52}, a=12, b=3}}
Question{QuestionVoter{voter=Voter{93}, a=12, b=3}}
Question{QuestionVoter{voter=Voter{19}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{55}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{4}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{21}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{17}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{2}, a=14, b=2}}
Question{QuestionVoter{voter=Voter{92}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{48}, a=14, b=6}}
Question{QuestionVoter{voter=Voter{66}, a=14, b=9}}
Question{QuestionVoter{voter=Voter{73}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{5}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{40}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{55}, a=12, b=4}}
Question{QuestionVoter{voter=Voter{29}, a=12, b=7}}
Question{QuestionVoter{voter=Voter{8}, a=12, b=1}}
Question{QuestionVoter{voter=Voter{2}, a=12, b=18}}
Question{QuestionVoter{voter=Voter{31}, a=12, b=7}}
Question{QuestionVoter{voter=Voter{12}, a=12, b=10}}
Question{QuestionVoter{voter=Voter{61}, a=12, b=13}}
Questions to the voters: 150.0 Question to the committee: 0.0
Duration 40.50500 seconds 

Run 2: 150 questions:
Question{QuestionVoter{voter=Voter{48}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{83}, a=20, b=1}}
Question{QuestionVoter{voter=Voter{35}, a=20, b=10}}
Question{QuestionVoter{voter=Voter{90}, a=20, b=2}}
Question{QuestionVoter{voter=Voter{31}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{25}, a=20, b=8}}
Question{QuestionVoter{voter=Voter{35}, a=20, b=5}}
Question{QuestionVoter{voter=Voter{16}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{3}, a=20, b=1}}
Question{QuestionVoter{voter=Voter{21}, a=20, b=3}}
Question{QuestionVoter{voter=Voter{28}, a=20, b=7}}
Question{QuestionVoter{voter=Voter{6}, a=20, b=9}}
Question{QuestionVoter{voter=Voter{31}, a=20, b=19}}
Question{QuestionVoter{voter=Voter{3}, a=20, b=6}}
Question{QuestionVoter{voter=Voter{25}, a=20, b=15}}
Question{QuestionVoter{voter=Voter{32}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{65}, a=19, b=5}}
Question{QuestionVoter{voter=Voter{85}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{55}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{95}, a=19, b=4}}
Question{QuestionVoter{voter=Voter{76}, a=19, b=6}}
Question{QuestionVoter{voter=Voter{27}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{31}, a=19, b=18}}
Question{QuestionVoter{voter=Voter{50}, a=18, b=6}}
Question{QuestionVoter{voter=Voter{81}, a=18, b=11}}
Question{QuestionVoter{voter=Voter{9}, a=18, b=5}}
Question{QuestionVoter{voter=Voter{79}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{59}, a=18, b=3}}
Question{QuestionVoter{voter=Voter{71}, a=18, b=11}}
Question{QuestionVoter{voter=Voter{18}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{46}, a=18, b=3}}
Question{QuestionVoter{voter=Voter{70}, a=18, b=7}}
Question{QuestionVoter{voter=Voter{66}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{91}, a=18, b=14}}
Question{QuestionVoter{voter=Voter{62}, a=18, b=14}}
Question{QuestionVoter{voter=Voter{24}, a=18, b=14}}
Question{QuestionVoter{voter=Voter{52}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{36}, a=16, b=12}}
Question{QuestionVoter{voter=Voter{82}, a=16, b=12}}
Question{QuestionVoter{voter=Voter{77}, a=15, b=6}}
Question{QuestionVoter{voter=Voter{51}, a=10, b=11}}
Question{QuestionVoter{voter=Voter{20}, a=9, b=13}}
Question{QuestionVoter{voter=Voter{54}, a=8, b=2}}
Question{QuestionVoter{voter=Voter{90}, a=4, b=14}}
Question{QuestionVoter{voter=Voter{12}, a=2, b=3}}
Question{QuestionVoter{voter=Voter{17}, a=2, b=4}}
Question{QuestionVoter{voter=Voter{53}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{11}, a=18, b=15}}
Question{QuestionVoter{voter=Voter{41}, a=18, b=15}}
Question{QuestionVoter{voter=Voter{21}, a=18, b=15}}
Question{QuestionVoter{voter=Voter{45}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{13}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{50}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{79}, a=18, b=15}}
Question{QuestionVoter{voter=Voter{35}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{26}, a=16, b=5}}
Question{QuestionVoter{voter=Voter{66}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{99}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{8}, a=16, b=17}}
Question{QuestionVoter{voter=Voter{62}, a=18, b=10}}
Question{QuestionVoter{voter=Voter{67}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{52}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{40}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{99}, a=18, b=10}}
Question{QuestionVoter{voter=Voter{48}, a=18, b=10}}
Question{QuestionVoter{voter=Voter{53}, a=18, b=16}}
Question{QuestionVoter{voter=Voter{16}, a=18, b=12}}
Question{QuestionVoter{voter=Voter{94}, a=18, b=16}}
Question{QuestionVoter{voter=Voter{28}, a=18, b=4}}
Question{QuestionVoter{voter=Voter{32}, a=18, b=13}}
Question{QuestionVoter{voter=Voter{13}, a=18, b=13}}
Question{QuestionVoter{voter=Voter{96}, a=18, b=13}}
Question{QuestionVoter{voter=Voter{93}, a=18, b=13}}
Question{QuestionVoter{voter=Voter{18}, a=16, b=11}}
Question{QuestionVoter{voter=Voter{71}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{88}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{63}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{82}, a=16, b=14}}
Question{QuestionVoter{voter=Voter{6}, a=15, b=5}}
Question{QuestionVoter{voter=Voter{25}, a=15, b=3}}
Question{QuestionVoter{voter=Voter{75}, a=15, b=7}}
Question{QuestionVoter{voter=Voter{25}, a=15, b=7}}
Question{QuestionVoter{voter=Voter{94}, a=14, b=6}}
Question{QuestionVoter{voter=Voter{51}, a=14, b=1}}
Question{QuestionVoter{voter=Voter{8}, a=14, b=12}}
Question{QuestionVoter{voter=Voter{5}, a=14, b=10}}
Question{QuestionVoter{voter=Voter{84}, a=14, b=12}}
Question{QuestionVoter{voter=Voter{41}, a=14, b=1}}
Question{QuestionVoter{voter=Voter{55}, a=14, b=10}}
Question{QuestionVoter{voter=Voter{5}, a=14, b=17}}
Question{QuestionVoter{voter=Voter{6}, a=14, b=9}}
Question{QuestionVoter{voter=Voter{21}, a=14, b=17}}
Question{QuestionVoter{voter=Voter{71}, a=14, b=17}}
Question{QuestionVoter{voter=Voter{95}, a=14, b=17}}
Question{QuestionVoter{voter=Voter{13}, a=14, b=17}}
Question{QuestionVoter{voter=Voter{31}, a=18, b=2}}
Question{QuestionVoter{voter=Voter{23}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{95}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{12}, a=14, b=8}}
Question{QuestionVoter{voter=Voter{50}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{1}, a=14, b=5}}
Question{QuestionVoter{voter=Voter{18}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{54}, a=14, b=13}}
Question{QuestionVoter{voter=Voter{22}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{8}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{43}, a=14, b=11}}
Question{QuestionVoter{voter=Voter{18}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{24}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{46}, a=14, b=7}}
Question{QuestionVoter{voter=Voter{8}, a=14, b=15}}
Question{QuestionVoter{voter=Voter{59}, a=14, b=3}}
Question{QuestionVoter{voter=Voter{94}, a=14, b=3}}
Question{QuestionVoter{voter=Voter{81}, a=12, b=6}}
Question{QuestionVoter{voter=Voter{23}, a=12, b=15}}
Question{QuestionVoter{voter=Voter{23}, a=12, b=1}}
Question{QuestionVoter{voter=Voter{90}, a=12, b=6}}
Question{QuestionVoter{voter=Voter{19}, a=12, b=6}}
Question{QuestionVoter{voter=Voter{85}, a=12, b=10}}
Question{QuestionVoter{voter=Voter{9}, a=12, b=1}}
Question{QuestionVoter{voter=Voter{51}, a=12, b=15}}
Question{QuestionVoter{voter=Voter{50}, a=12, b=17}}
Question{QuestionVoter{voter=Voter{32}, a=12, b=7}}
Question{QuestionVoter{voter=Voter{62}, a=12, b=6}}
Question{QuestionVoter{voter=Voter{83}, a=12, b=6}}
Question{QuestionVoter{voter=Voter{6}, a=12, b=6}}
Question{QuestionVoter{voter=Voter{6}, a=18, b=19}}
Question{QuestionVoter{voter=Voter{20}, a=18, b=19}}
Question{QuestionVoter{voter=Voter{37}, a=12, b=11}}
Question{QuestionVoter{voter=Voter{56}, a=12, b=11}}
Question{QuestionVoter{voter=Voter{22}, a=12, b=8}}
Question{QuestionVoter{voter=Voter{37}, a=12, b=13}}
Question{QuestionVoter{voter=Voter{46}, a=12, b=13}}
Question{QuestionVoter{voter=Voter{33}, a=12, b=5}}
Question{QuestionVoter{voter=Voter{9}, a=12, b=4}}
Question{QuestionVoter{voter=Voter{64}, a=11, b=9}}
Question{QuestionVoter{voter=Voter{10}, a=11, b=15}}
Question{QuestionVoter{voter=Voter{29}, a=11, b=17}}
Question{QuestionVoter{voter=Voter{32}, a=11, b=2}}
Question{QuestionVoter{voter=Voter{73}, a=11, b=17}}
Question{QuestionVoter{voter=Voter{3}, a=11, b=3}}
Question{QuestionVoter{voter=Voter{6}, a=11, b=7}}
Question{QuestionVoter{voter=Voter{75}, a=11, b=10}}
Question{QuestionVoter{voter=Voter{2}, a=11, b=10}}
Question{QuestionVoter{voter=Voter{38}, a=11, b=10}}
Question{QuestionVoter{voter=Voter{41}, a=11, b=6}}
